"id_pedido","data_pedido","status","valor_total","id_cliente"
7667,2023-11-30 00:00:00.000,Pendente,314.34,9850
7668,2023-02-22 00:00:00.000,Processando,149.80,4991
7669,2023-05-10 00:00:00.000,Processando,476.75,1796
7670,2022-01-17 00:00:00.000,Processando,943.24,818
7671,2020-10-20 00:00:00.000,Concluído,738.74,1804
7672,2021-08-15 00:00:00.000,Processando,638.62,2887
7673,2020-10-29 00:00:00.000,Concluído,277.67,1043
7674,2021-07-20 00:00:00.000,Cancelado,578.31,4730
7675,2020-07-08 00:00:00.000,Processando,706.61,3058
7676,2023-08-02 00:00:00.000,Concluído,277.46,5360
7677,2022-10-06 00:00:00.000,Pendente,980.82,305
7678,2023-02-23 00:00:00.000,Concluído,738.73,7670
7679,2020-07-27 00:00:00.000,Pendente,235.26,2849
7680,2023-08-12 00:00:00.000,Cancelado,483.30,1716
7681,2023-06-25 00:00:00.000,Concluído,176.59,7704
7682,2022-12-18 00:00:00.000,Pendente,114.69,1208
7683,2022-06-21 00:00:00.000,Pendente,254.91,7945
7684,2023-08-23 00:00:00.000,Processando,831.36,7038
7685,2020-03-12 00:00:00.000,Cancelado,520.13,951
7686,2020-06-26 00:00:00.000,Pendente,606.20,8627
7687,2020-02-02 00:00:00.000,Concluído,54.88,4400
7688,2023-04-08 00:00:00.000,Pendente,624.68,5927
7689,2022-02-17 00:00:00.000,Processando,746.58,5320
7690,2021-09-09 00:00:00.000,Concluído,862.86,6273
7691,2023-12-08 00:00:00.000,Processando,560.50,6895
7692,2021-03-07 00:00:00.000,Processando,301.99,4504
7693,2023-04-14 00:00:00.000,Processando,741.66,7544
7694,2023-05-18 00:00:00.000,Pendente,694.74,1305
7695,2020-09-25 00:00:00.000,Processando,532.88,1772
7696,2020-11-01 00:00:00.000,Concluído,128.59,9661
7697,2023-12-10 00:00:00.000,Pendente,364.52,9497
7698,2023-04-28 00:00:00.000,Processando,299.68,4962
7699,2020-10-12 00:00:00.000,Cancelado,934.40,2341
7700,2022-02-13 00:00:00.000,Pendente,763.43,2996
7701,2022-08-26 00:00:00.000,Concluído,186.18,2661
7702,2022-10-28 00:00:00.000,Cancelado,139.10,3978
7703,2023-08-24 00:00:00.000,Concluído,233.39,3567
7704,2022-01-24 00:00:00.000,Processando,727.91,3222
7705,2023-11-12 00:00:00.000,Concluído,680.82,4105
7706,2023-03-25 00:00:00.000,Cancelado,469.10,2382
7707,2021-08-10 00:00:00.000,Concluído,714.57,1038
7708,2021-07-27 00:00:00.000,Cancelado,857.23,3537
7709,2021-12-07 00:00:00.000,Concluído,120.31,1856
7710,2021-07-01 00:00:00.000,Cancelado,252.69,5744
7711,2023-08-17 00:00:00.000,Processando,665.17,6970
7712,2021-07-07 00:00:00.000,Cancelado,85.78,1527
7713,2020-03-17 00:00:00.000,Cancelado,307.99,4252
7714,2023-08-31 00:00:00.000,Pendente,246.07,8896
7715,2023-07-28 00:00:00.000,Processando,740.42,3841
7716,2023-10-08 00:00:00.000,Concluído,939.99,3412
7717,2020-05-03 00:00:00.000,Concluído,535.02,6609
7718,2022-07-22 00:00:00.000,Pendente,241.40,4678
7719,2023-12-21 00:00:00.000,Pendente,756.76,8706
7720,2022-08-18 00:00:00.000,Pendente,888.36,4586
7721,2020-08-22 00:00:00.000,Pendente,501.35,3067
7722,2023-07-27 00:00:00.000,Processando,381.32,6291
7723,2021-03-22 00:00:00.000,Cancelado,264.21,1805
7724,2023-02-05 00:00:00.000,Cancelado,266.76,3919
7725,2023-09-13 00:00:00.000,Concluído,207.87,9921
7726,2022-08-10 00:00:00.000,Pendente,659.35,8224
7727,2023-01-03 00:00:00.000,Pendente,80.01,7214
7728,2021-10-12 00:00:00.000,Pendente,106.83,6549
7729,2021-01-07 00:00:00.000,Processando,633.56,6483
7730,2023-11-16 00:00:00.000,Processando,722.16,5201
7731,2021-09-07 00:00:00.000,Processando,143.08,2150
7732,2022-02-26 00:00:00.000,Processando,953.59,8435
7733,2022-09-05 00:00:00.000,Cancelado,820.42,5356
7734,2023-02-13 00:00:00.000,Concluído,529.48,8382
7735,2022-12-08 00:00:00.000,Cancelado,114.99,7607
7736,2023-11-01 00:00:00.000,Concluído,189.73,2571
7737,2020-12-23 00:00:00.000,Pendente,104.40,5030
7738,2021-02-11 00:00:00.000,Processando,511.28,951
7739,2021-04-02 00:00:00.000,Processando,982.81,8541
7740,2021-04-16 00:00:00.000,Concluído,954.40,8664
7741,2023-09-01 00:00:00.000,Processando,347.95,477
7742,2022-10-13 00:00:00.000,Processando,150.18,6736
7743,2021-04-28 00:00:00.000,Pendente,613.81,332
7744,2022-11-14 00:00:00.000,Concluído,480.94,8899
7745,2020-03-04 00:00:00.000,Processando,177.55,4602
7746,2022-07-09 00:00:00.000,Cancelado,591.20,4939
7747,2022-11-14 00:00:00.000,Concluído,218.80,5226
7748,2021-11-08 00:00:00.000,Processando,228.91,1022
7749,2021-07-04 00:00:00.000,Pendente,559.91,5376
7750,2020-02-27 00:00:00.000,Concluído,482.21,8294
7751,2021-06-30 00:00:00.000,Pendente,860.42,8668
7752,2020-07-17 00:00:00.000,Processando,393.55,6809
7753,2022-02-25 00:00:00.000,Processando,113.79,4261
7754,2021-10-18 00:00:00.000,Concluído,940.41,1295
7755,2021-07-17 00:00:00.000,Processando,970.03,2910
7756,2021-10-29 00:00:00.000,Cancelado,614.03,4561
7757,2021-11-14 00:00:00.000,Pendente,755.44,8988
7758,2021-12-14 00:00:00.000,Pendente,741.93,907
7759,2023-10-20 00:00:00.000,Cancelado,440.92,4853
7760,2020-12-16 00:00:00.000,Cancelado,332.13,8579
7761,2023-04-18 00:00:00.000,Concluído,844.10,6007
7762,2023-05-09 00:00:00.000,Processando,972.27,7413
7763,2021-02-02 00:00:00.000,Cancelado,516.39,9896
7764,2020-08-09 00:00:00.000,Concluído,159.82,1810
7765,2023-08-26 00:00:00.000,Pendente,594.92,3753
7766,2021-12-22 00:00:00.000,Concluído,869.56,1587
7767,2021-09-11 00:00:00.000,Cancelado,790.63,6373
7768,2020-04-02 00:00:00.000,Pendente,377.44,506
7769,2020-11-02 00:00:00.000,Processando,996.24,8249
7770,2021-01-07 00:00:00.000,Cancelado,543.46,9516
7771,2021-05-06 00:00:00.000,Processando,512.51,7989
7772,2022-10-05 00:00:00.000,Concluído,470.16,9256
7773,2020-10-21 00:00:00.000,Concluído,818.06,321
7774,2022-05-13 00:00:00.000,Cancelado,212.74,9179
7775,2020-11-01 00:00:00.000,Pendente,578.77,5430
7776,2020-12-13 00:00:00.000,Cancelado,816.19,2004
7777,2020-08-31 00:00:00.000,Cancelado,554.59,1713
7778,2023-04-26 00:00:00.000,Processando,125.07,3527
7779,2020-09-16 00:00:00.000,Cancelado,528.04,6392
7780,2023-03-10 00:00:00.000,Cancelado,591.64,3374
7781,2021-01-11 00:00:00.000,Cancelado,73.77,3844
7782,2023-07-14 00:00:00.000,Concluído,982.47,260
7783,2021-10-16 00:00:00.000,Pendente,112.12,8674
7784,2021-08-08 00:00:00.000,Cancelado,799.23,84
7785,2021-01-08 00:00:00.000,Cancelado,569.94,5552
7786,2022-04-20 00:00:00.000,Processando,823.13,1370
7787,2020-03-19 00:00:00.000,Processando,674.04,1193
7788,2020-03-24 00:00:00.000,Processando,72.13,1329
7789,2022-09-21 00:00:00.000,Concluído,318.11,6107
7790,2020-03-25 00:00:00.000,Concluído,251.62,2543
7791,2020-06-15 00:00:00.000,Concluído,649.16,5062
7792,2022-05-28 00:00:00.000,Processando,333.27,1437
7793,2020-07-22 00:00:00.000,Pendente,759.39,3324
7794,2020-10-23 00:00:00.000,Concluído,171.18,3996
7795,2022-03-08 00:00:00.000,Pendente,365.05,3698
7796,2022-05-05 00:00:00.000,Pendente,139.86,795
7797,2020-05-08 00:00:00.000,Pendente,328.78,2210
7798,2023-03-26 00:00:00.000,Processando,485.02,6933
7799,2023-05-18 00:00:00.000,Cancelado,265.24,5692
7800,2021-03-04 00:00:00.000,Cancelado,633.04,7570
7801,2020-05-25 00:00:00.000,Cancelado,777.20,773
7802,2021-01-14 00:00:00.000,Processando,527.65,1057
7803,2020-05-19 00:00:00.000,Concluído,379.98,3747
7804,2022-05-25 00:00:00.000,Processando,790.15,4224
7805,2023-01-30 00:00:00.000,Concluído,146.02,6699
7806,2021-01-17 00:00:00.000,Pendente,823.99,7103
7807,2020-02-20 00:00:00.000,Pendente,151.82,5050
7808,2022-03-13 00:00:00.000,Concluído,187.53,5269
7809,2022-12-08 00:00:00.000,Cancelado,917.96,6894
7810,2023-10-02 00:00:00.000,Pendente,109.75,1308
7811,2021-12-28 00:00:00.000,Pendente,761.04,8074
7812,2020-10-31 00:00:00.000,Concluído,191.23,9065
7813,2021-03-26 00:00:00.000,Pendente,346.67,1537
7814,2022-03-04 00:00:00.000,Concluído,474.90,1080
7815,2021-07-18 00:00:00.000,Processando,745.19,246
7816,2021-09-12 00:00:00.000,Pendente,670.28,6066
7817,2023-11-19 00:00:00.000,Processando,286.61,65
7818,2022-07-17 00:00:00.000,Cancelado,544.95,2582
7819,2021-07-24 00:00:00.000,Pendente,806.19,8352
7820,2022-06-20 00:00:00.000,Cancelado,576.57,7247
7821,2022-02-24 00:00:00.000,Pendente,745.33,6720
7822,2021-04-09 00:00:00.000,Processando,643.89,6057
7823,2021-12-21 00:00:00.000,Pendente,846.97,646
7824,2021-01-14 00:00:00.000,Concluído,201.12,1125
7825,2023-05-02 00:00:00.000,Pendente,468.97,952
7826,2020-09-16 00:00:00.000,Processando,756.29,616
7827,2022-11-20 00:00:00.000,Pendente,914.11,2294
7828,2023-03-24 00:00:00.000,Cancelado,107.81,3313
7829,2023-06-09 00:00:00.000,Pendente,743.21,1835
7830,2023-12-06 00:00:00.000,Concluído,412.70,9267
7831,2023-04-20 00:00:00.000,Pendente,404.86,7163
7832,2023-02-23 00:00:00.000,Pendente,344.48,5507
7833,2022-02-16 00:00:00.000,Concluído,447.33,2960
7834,2023-12-10 00:00:00.000,Concluído,514.89,907
7835,2020-10-31 00:00:00.000,Concluído,116.62,8583
7836,2021-12-23 00:00:00.000,Processando,408.02,9756
7837,2023-03-10 00:00:00.000,Pendente,178.82,4936
7838,2020-11-08 00:00:00.000,Processando,86.26,3273
7839,2022-05-10 00:00:00.000,Cancelado,870.42,3685
7840,2020-05-18 00:00:00.000,Concluído,884.85,4405
7841,2020-09-26 00:00:00.000,Pendente,593.81,688
7842,2023-01-14 00:00:00.000,Concluído,246.06,9516
7843,2022-05-07 00:00:00.000,Concluído,572.74,9064
7844,2021-10-20 00:00:00.000,Cancelado,546.67,3545
7845,2022-12-26 00:00:00.000,Concluído,707.41,3195
7846,2020-12-28 00:00:00.000,Processando,965.24,2293
7847,2020-10-03 00:00:00.000,Processando,984.11,3688
7848,2021-01-18 00:00:00.000,Processando,877.67,3264
7849,2023-08-22 00:00:00.000,Processando,703.99,1427
7850,2022-08-10 00:00:00.000,Pendente,630.38,2860
7851,2022-12-18 00:00:00.000,Cancelado,649.07,3299
7852,2020-03-13 00:00:00.000,Cancelado,56.00,1800
7853,2021-04-14 00:00:00.000,Processando,587.06,4104
7854,2022-03-23 00:00:00.000,Pendente,545.02,9767
7855,2023-08-02 00:00:00.000,Cancelado,442.78,2493
7856,2021-10-15 00:00:00.000,Cancelado,960.25,431
7857,2023-11-23 00:00:00.000,Cancelado,673.85,2551
7858,2022-03-20 00:00:00.000,Processando,474.20,7805
7859,2020-12-28 00:00:00.000,Processando,400.99,5568
7860,2022-04-02 00:00:00.000,Pendente,962.33,3009
7861,2022-05-08 00:00:00.000,Processando,747.84,3168
7862,2020-05-02 00:00:00.000,Cancelado,524.53,1261
7863,2020-09-29 00:00:00.000,Pendente,556.15,177
7864,2022-04-07 00:00:00.000,Concluído,634.66,8428
7865,2023-12-17 00:00:00.000,Processando,869.25,808
7866,2023-04-10 00:00:00.000,Processando,866.95,3674
7867,2022-03-18 00:00:00.000,Concluído,104.74,8933
7868,2023-11-17 00:00:00.000,Processando,109.20,3039
7869,2022-03-19 00:00:00.000,Pendente,841.88,6996
7870,2022-06-12 00:00:00.000,Pendente,416.46,7669
7871,2020-07-07 00:00:00.000,Pendente,511.04,3226
7872,2021-11-25 00:00:00.000,Processando,214.80,1880
7873,2023-02-10 00:00:00.000,Concluído,623.63,8518
7874,2022-06-29 00:00:00.000,Pendente,261.87,5333
7875,2020-08-23 00:00:00.000,Concluído,164.12,6940
7876,2022-02-20 00:00:00.000,Concluído,735.17,9653
7877,2022-12-14 00:00:00.000,Processando,298.53,5077
7878,2022-03-15 00:00:00.000,Pendente,838.65,6054
7879,2023-04-22 00:00:00.000,Pendente,161.97,6475
7880,2022-11-14 00:00:00.000,Pendente,202.42,8798
7881,2023-02-13 00:00:00.000,Processando,645.70,7446
7882,2023-03-11 00:00:00.000,Pendente,610.57,8211
7883,2022-12-24 00:00:00.000,Concluído,641.66,5298
7884,2022-11-19 00:00:00.000,Concluído,593.35,516
7885,2020-01-11 00:00:00.000,Pendente,205.19,4377
7886,2022-02-06 00:00:00.000,Cancelado,155.63,8004
7887,2022-04-05 00:00:00.000,Cancelado,859.39,1152
7888,2022-06-29 00:00:00.000,Pendente,703.41,6799
7889,2023-11-17 00:00:00.000,Cancelado,732.43,8904
7890,2022-09-21 00:00:00.000,Cancelado,977.39,9735
7891,2021-09-13 00:00:00.000,Cancelado,14.54,1888
7892,2021-10-12 00:00:00.000,Processando,895.99,3898
7893,2020-05-19 00:00:00.000,Concluído,182.81,439
7894,2020-08-08 00:00:00.000,Pendente,413.91,7073
7895,2021-04-25 00:00:00.000,Concluído,393.88,5470
7896,2023-08-01 00:00:00.000,Cancelado,612.94,3153
7897,2023-10-29 00:00:00.000,Processando,516.55,6882
7898,2020-04-08 00:00:00.000,Processando,880.37,6875
7899,2021-04-11 00:00:00.000,Cancelado,555.08,5223
7900,2021-04-21 00:00:00.000,Cancelado,353.73,3826
7901,2020-07-23 00:00:00.000,Cancelado,756.92,1396
7902,2022-06-18 00:00:00.000,Processando,930.66,1181
7903,2023-11-23 00:00:00.000,Cancelado,370.34,8671
7904,2020-10-27 00:00:00.000,Cancelado,928.51,9354
7905,2021-04-13 00:00:00.000,Pendente,161.75,5802
7906,2022-01-07 00:00:00.000,Concluído,790.49,2364
7907,2022-03-03 00:00:00.000,Processando,725.14,1398
7908,2020-02-10 00:00:00.000,Pendente,477.50,4763
7909,2023-02-20 00:00:00.000,Pendente,498.77,5863
7910,2021-01-02 00:00:00.000,Pendente,237.03,9410
7911,2020-07-06 00:00:00.000,Cancelado,396.70,2703
7912,2020-02-07 00:00:00.000,Cancelado,201.52,7438
7913,2022-09-14 00:00:00.000,Cancelado,844.71,5083
7914,2021-05-03 00:00:00.000,Concluído,513.35,3665
7915,2023-01-10 00:00:00.000,Concluído,332.39,748
7916,2023-06-18 00:00:00.000,Cancelado,964.38,486
7917,2021-11-20 00:00:00.000,Concluído,832.63,249
7918,2021-07-27 00:00:00.000,Processando,292.58,7158
7919,2023-07-15 00:00:00.000,Concluído,484.35,9128
7920,2021-08-06 00:00:00.000,Processando,834.02,7484
7921,2020-08-19 00:00:00.000,Pendente,295.65,5200
7922,2020-09-05 00:00:00.000,Cancelado,860.42,8450
7923,2022-01-16 00:00:00.000,Processando,422.32,7673
7924,2022-10-29 00:00:00.000,Pendente,34.14,7197
7925,2021-01-02 00:00:00.000,Concluído,653.57,5895
7926,2023-12-29 00:00:00.000,Processando,50.41,3711
7927,2020-10-25 00:00:00.000,Cancelado,552.52,2725
7928,2023-07-07 00:00:00.000,Cancelado,170.82,8871
7929,2023-08-16 00:00:00.000,Pendente,524.66,31
7930,2023-04-27 00:00:00.000,Concluído,991.88,3561
7931,2022-02-08 00:00:00.000,Concluído,752.70,710
7932,2023-04-16 00:00:00.000,Concluído,834.29,2560
7933,2022-05-15 00:00:00.000,Concluído,259.15,8642
7934,2021-02-18 00:00:00.000,Processando,153.34,7310
7935,2023-04-15 00:00:00.000,Concluído,324.09,9642
7936,2020-03-11 00:00:00.000,Cancelado,108.84,4933
7937,2022-05-06 00:00:00.000,Processando,697.99,8759
7938,2022-09-07 00:00:00.000,Cancelado,862.89,4860
7939,2023-12-13 00:00:00.000,Processando,516.41,8843
7940,2020-09-21 00:00:00.000,Pendente,653.30,8172
7941,2023-05-17 00:00:00.000,Pendente,202.40,1665
7942,2023-07-22 00:00:00.000,Cancelado,458.13,4575
7943,2020-03-14 00:00:00.000,Cancelado,435.68,4484
7944,2021-01-03 00:00:00.000,Cancelado,290.13,3480
7945,2021-04-23 00:00:00.000,Concluído,911.38,1420
7946,2023-01-16 00:00:00.000,Pendente,295.33,9323
7947,2021-04-06 00:00:00.000,Concluído,448.79,3184
7948,2021-10-28 00:00:00.000,Pendente,474.61,873
7949,2020-01-08 00:00:00.000,Pendente,405.39,610
7950,2021-04-26 00:00:00.000,Cancelado,454.49,4156
7951,2020-09-04 00:00:00.000,Concluído,920.77,2968
7952,2023-01-10 00:00:00.000,Pendente,222.32,3598
7953,2022-09-20 00:00:00.000,Pendente,333.98,6657
7954,2023-05-02 00:00:00.000,Processando,241.55,1337
7955,2022-10-21 00:00:00.000,Cancelado,599.33,4556
7956,2023-09-16 00:00:00.000,Processando,23.24,8321
7957,2021-11-11 00:00:00.000,Processando,918.37,4983
7958,2020-05-10 00:00:00.000,Pendente,25.85,8750
7959,2021-04-24 00:00:00.000,Pendente,228.35,7668
7960,2021-01-05 00:00:00.000,Concluído,900.72,7582
7961,2020-11-30 00:00:00.000,Concluído,288.53,1217
7962,2021-06-09 00:00:00.000,Concluído,558.36,3248
7963,2021-09-27 00:00:00.000,Pendente,384.19,7401
7964,2020-11-03 00:00:00.000,Cancelado,241.93,7413
7965,2022-11-13 00:00:00.000,Concluído,534.07,4746
7966,2023-04-29 00:00:00.000,Processando,387.05,2749
7967,2022-09-06 00:00:00.000,Concluído,313.98,2278
7968,2021-06-15 00:00:00.000,Concluído,218.58,7965
7969,2020-07-06 00:00:00.000,Processando,645.20,6857
7970,2023-01-13 00:00:00.000,Processando,28.50,8399
7971,2021-12-28 00:00:00.000,Cancelado,994.74,4760
7972,2020-04-22 00:00:00.000,Cancelado,613.94,2935
7973,2020-10-05 00:00:00.000,Pendente,930.52,1481
7974,2021-02-21 00:00:00.000,Concluído,550.45,7571
7975,2023-05-16 00:00:00.000,Concluído,119.22,5764
7976,2023-11-22 00:00:00.000,Cancelado,725.07,1630
7977,2021-12-07 00:00:00.000,Concluído,853.98,1513
7978,2023-09-01 00:00:00.000,Processando,575.18,2285
7979,2020-11-06 00:00:00.000,Processando,935.51,5860
7980,2020-06-04 00:00:00.000,Processando,104.25,1034
7981,2023-06-29 00:00:00.000,Pendente,380.99,7233
7982,2020-05-04 00:00:00.000,Cancelado,691.39,4244
7983,2022-02-14 00:00:00.000,Concluído,102.23,521
7984,2020-10-30 00:00:00.000,Concluído,66.93,5241
7985,2023-09-10 00:00:00.000,Processando,620.29,4706
7986,2023-07-18 00:00:00.000,Processando,89.33,8144
7987,2020-01-18 00:00:00.000,Concluído,432.67,3918
7988,2021-05-07 00:00:00.000,Pendente,127.43,1381
7989,2020-07-14 00:00:00.000,Cancelado,634.60,2116
7990,2022-12-25 00:00:00.000,Pendente,109.57,2049
7991,2021-09-06 00:00:00.000,Processando,292.73,503
7992,2023-12-02 00:00:00.000,Cancelado,665.51,8825
7993,2023-12-25 00:00:00.000,Pendente,750.08,521
7994,2023-08-16 00:00:00.000,Concluído,343.58,7260
7995,2022-02-13 00:00:00.000,Pendente,950.11,8318
7996,2021-10-27 00:00:00.000,Concluído,858.43,1267
7997,2021-11-03 00:00:00.000,Cancelado,13.61,4750
7998,2023-04-01 00:00:00.000,Processando,609.20,8022
7999,2022-01-01 00:00:00.000,Cancelado,597.07,8142
8000,2020-03-28 00:00:00.000,Cancelado,704.43,9420
8001,2023-02-09 00:00:00.000,Concluído,71.67,6490
8002,2022-11-09 00:00:00.000,Cancelado,684.41,5913
8003,2022-03-23 00:00:00.000,Pendente,629.72,3053
8004,2022-04-05 00:00:00.000,Pendente,689.67,9567
8005,2021-09-24 00:00:00.000,Pendente,903.74,4286
8006,2021-06-17 00:00:00.000,Cancelado,78.85,5847
8007,2020-09-29 00:00:00.000,Processando,789.57,9840
8008,2022-09-25 00:00:00.000,Pendente,976.08,7288
8009,2022-07-05 00:00:00.000,Pendente,156.71,2562
8010,2020-02-11 00:00:00.000,Concluído,828.93,1838
8011,2023-03-12 00:00:00.000,Pendente,209.15,368
8012,2020-05-15 00:00:00.000,Processando,61.48,6999
8013,2022-11-13 00:00:00.000,Pendente,890.82,3412
8014,2020-10-12 00:00:00.000,Cancelado,644.57,4366
8015,2020-01-18 00:00:00.000,Concluído,202.47,4027
8016,2021-11-09 00:00:00.000,Cancelado,956.41,6889
8017,2023-11-05 00:00:00.000,Pendente,96.89,6041
8018,2020-01-02 00:00:00.000,Cancelado,431.78,9182
8019,2023-06-17 00:00:00.000,Cancelado,342.04,7317
8020,2022-10-24 00:00:00.000,Processando,553.59,4057
8021,2021-10-06 00:00:00.000,Processando,267.44,6434
8022,2020-05-21 00:00:00.000,Pendente,190.94,3726
8023,2021-06-03 00:00:00.000,Pendente,392.83,4017
8024,2020-02-08 00:00:00.000,Cancelado,621.67,5209
8025,2020-12-20 00:00:00.000,Pendente,491.53,8757
8026,2023-05-01 00:00:00.000,Cancelado,831.07,3541
8027,2022-02-06 00:00:00.000,Concluído,748.12,5092
8028,2022-02-01 00:00:00.000,Pendente,298.95,3900
8029,2020-06-20 00:00:00.000,Cancelado,771.90,241
8030,2021-12-10 00:00:00.000,Cancelado,675.38,245
8031,2021-12-29 00:00:00.000,Pendente,946.91,6791
8032,2022-12-02 00:00:00.000,Concluído,85.13,8151
8033,2021-11-28 00:00:00.000,Cancelado,164.92,3553
8034,2021-03-10 00:00:00.000,Cancelado,174.94,3396
8035,2022-02-02 00:00:00.000,Processando,917.82,1712
8036,2022-06-17 00:00:00.000,Pendente,28.76,6699
8037,2021-05-16 00:00:00.000,Cancelado,672.50,2778
8038,2020-07-23 00:00:00.000,Cancelado,263.33,7940
8039,2022-06-02 00:00:00.000,Concluído,23.32,6768
8040,2020-06-12 00:00:00.000,Pendente,634.46,9883
8041,2021-06-24 00:00:00.000,Concluído,31.27,8548
8042,2023-10-12 00:00:00.000,Processando,391.08,6204
8043,2020-08-28 00:00:00.000,Pendente,916.01,907
8044,2021-09-15 00:00:00.000,Cancelado,361.17,4630
8045,2020-10-13 00:00:00.000,Processando,98.82,4858
8046,2023-06-20 00:00:00.000,Concluído,545.59,4904
8047,2020-12-26 00:00:00.000,Concluído,298.27,2049
8048,2020-08-02 00:00:00.000,Pendente,138.79,482
8049,2020-04-25 00:00:00.000,Cancelado,749.68,3004
8050,2020-01-10 00:00:00.000,Cancelado,620.92,2261
8051,2020-08-22 00:00:00.000,Concluído,461.15,6792
8052,2020-09-29 00:00:00.000,Pendente,870.68,8554
8053,2022-11-20 00:00:00.000,Processando,709.41,309
8054,2021-03-03 00:00:00.000,Concluído,450.72,4214
8055,2020-04-01 00:00:00.000,Cancelado,90.44,8445
8056,2023-09-17 00:00:00.000,Pendente,822.05,8172
8057,2022-07-08 00:00:00.000,Concluído,412.46,5621
8058,2021-06-29 00:00:00.000,Pendente,719.24,1220
8059,2022-09-09 00:00:00.000,Concluído,551.26,1989
8060,2021-04-17 00:00:00.000,Cancelado,267.33,4969
8061,2023-08-14 00:00:00.000,Concluído,722.87,5225
8062,2020-12-31 00:00:00.000,Cancelado,155.81,2899
8063,2021-11-16 00:00:00.000,Pendente,744.02,9502
8064,2022-07-20 00:00:00.000,Cancelado,659.22,1564
8065,2021-02-22 00:00:00.000,Cancelado,201.95,6566
8066,2023-05-08 00:00:00.000,Concluído,76.48,8289
8067,2021-08-06 00:00:00.000,Pendente,422.23,4449
8068,2020-02-20 00:00:00.000,Concluído,248.02,1968
8069,2022-02-17 00:00:00.000,Pendente,763.94,8143
8070,2020-02-13 00:00:00.000,Cancelado,357.17,3957
8071,2023-02-10 00:00:00.000,Concluído,895.07,1518
8072,2022-11-18 00:00:00.000,Cancelado,462.97,7077
8073,2023-10-04 00:00:00.000,Cancelado,270.46,3067
8074,2020-10-17 00:00:00.000,Pendente,925.70,330
8075,2021-07-07 00:00:00.000,Processando,775.08,3584
8076,2022-12-27 00:00:00.000,Pendente,223.71,8292
8077,2023-05-27 00:00:00.000,Concluído,431.05,9872
8078,2020-10-27 00:00:00.000,Pendente,633.08,4064
8079,2021-04-12 00:00:00.000,Cancelado,62.14,1029
8080,2021-06-29 00:00:00.000,Processando,468.51,1178
8081,2020-04-28 00:00:00.000,Processando,785.46,9951
8082,2022-08-02 00:00:00.000,Pendente,301.98,1005
8083,2021-03-01 00:00:00.000,Cancelado,422.32,8128
8084,2023-05-09 00:00:00.000,Pendente,646.80,9211
8085,2023-09-12 00:00:00.000,Concluído,216.32,3504
8086,2020-06-14 00:00:00.000,Pendente,690.51,5655
8087,2021-01-22 00:00:00.000,Pendente,223.60,9967
8088,2020-08-15 00:00:00.000,Pendente,848.67,4492
8089,2021-06-29 00:00:00.000,Processando,78.59,1021
8090,2023-08-29 00:00:00.000,Concluído,97.83,5914
8091,2021-07-02 00:00:00.000,Pendente,872.52,7627
8092,2021-09-21 00:00:00.000,Concluído,316.47,3486
8093,2020-07-14 00:00:00.000,Processando,163.03,4120
8094,2022-05-02 00:00:00.000,Pendente,799.71,249
8095,2023-11-28 00:00:00.000,Processando,109.58,7356
8096,2020-05-11 00:00:00.000,Processando,481.05,3691
8097,2023-11-16 00:00:00.000,Concluído,853.28,2152
8098,2021-03-18 00:00:00.000,Concluído,966.92,5596
8099,2021-10-12 00:00:00.000,Cancelado,339.22,7982
8100,2020-01-23 00:00:00.000,Cancelado,657.15,2282
8101,2023-06-10 00:00:00.000,Concluído,782.96,7658
8102,2020-07-03 00:00:00.000,Processando,879.15,6207
8103,2023-08-17 00:00:00.000,Cancelado,191.26,1184
8104,2023-07-21 00:00:00.000,Concluído,770.41,9092
8105,2020-03-09 00:00:00.000,Concluído,765.95,1848
8106,2020-03-06 00:00:00.000,Concluído,772.39,7183
8107,2023-04-22 00:00:00.000,Cancelado,628.52,1621
8108,2021-11-09 00:00:00.000,Concluído,130.61,5118
8109,2020-11-05 00:00:00.000,Cancelado,557.53,1273
8110,2020-02-12 00:00:00.000,Processando,804.34,6059
8111,2021-07-14 00:00:00.000,Pendente,779.55,9598
8112,2022-01-17 00:00:00.000,Cancelado,467.59,813
8113,2023-07-31 00:00:00.000,Processando,413.47,4218
8114,2023-11-02 00:00:00.000,Concluído,56.85,687
8115,2023-11-19 00:00:00.000,Concluído,228.31,7357
8116,2022-02-05 00:00:00.000,Cancelado,922.88,5378
8117,2023-06-15 00:00:00.000,Pendente,34.00,6165
8118,2021-10-16 00:00:00.000,Cancelado,331.44,4137
8119,2021-03-25 00:00:00.000,Processando,463.11,3634
8120,2020-08-16 00:00:00.000,Cancelado,602.13,9113
8121,2023-09-19 00:00:00.000,Cancelado,658.79,5318
8122,2020-05-30 00:00:00.000,Concluído,837.05,8893
8123,2023-09-22 00:00:00.000,Pendente,955.36,7170
8124,2023-08-27 00:00:00.000,Processando,10.64,1576
8125,2023-01-07 00:00:00.000,Processando,301.04,2084
8126,2021-01-28 00:00:00.000,Concluído,463.29,8482
8127,2023-04-20 00:00:00.000,Concluído,681.31,5432
8128,2021-07-09 00:00:00.000,Pendente,853.13,8828
8129,2021-07-28 00:00:00.000,Cancelado,61.54,3003
8130,2022-11-26 00:00:00.000,Processando,888.78,2212
8131,2021-02-14 00:00:00.000,Cancelado,832.62,7126
8132,2023-05-14 00:00:00.000,Concluído,222.52,3933
