"id_pagamento","data_pagamento","valor_pago","metodo_pagamento","id_pedido"
8659,2020-10-26,851.0,Cartão de Crédito,2880
8660,2020-03-07,364.71,PayPal,8203
8661,2023-05-02,240.53,Cartão de Crédito,4946
8662,2021-12-31,461.09,PayPal,599
8663,2021-03-21,875.24,PayPal,7502
8664,2023-07-04,898.54,Boleto,1564
8665,2021-09-06,106.66,Pix,9396
8666,2021-03-21,255.29,PayPal,5728
8667,2023-01-16,330.91,Cartão de Crédito,3740
8668,2020-04-29,391.12,Pix,8282
8669,2021-08-03,370.85,Pix,6839
8670,2022-12-10,792.27,PayPal,2576
8671,2023-07-03,32.26,Pix,9315
8672,2020-05-03,148.82,Boleto,5916
8673,2023-07-07,720.67,Cartão de Crédito,171
8674,2023-07-01,472.29,Boleto,414
8675,2022-08-02,528.03,PayPal,622
8676,2022-05-25,924.32,Cartão de Crédito,2030
8677,2023-07-30,196.92,PayPal,679
8678,2023-12-27,76.0,PayPal,3891
8679,2022-02-04,961.3,Pix,3233
8680,2023-05-20,560.1,Cartão de Crédito,8856
8681,2021-10-26,641.33,PayPal,6672
8682,2021-01-16,483.78,PayPal,8552
8683,2023-01-02,18.5,PayPal,3730
8684,2020-11-02,294.44,PayPal,5280
8685,2020-03-04,941.72,PayPal,5056
8686,2023-06-09,593.2,Pix,3989
8687,2023-12-31,581.68,Pix,1898
8688,2020-06-08,181.35,Boleto,229
8689,2023-03-13,945.76,Cartão de Crédito,867
8690,2022-02-11,431.2,PayPal,6868
8691,2023-03-19,874.93,PayPal,9709
8692,2023-11-21,334.87,Pix,3719
8693,2022-08-30,462.82,Boleto,422
8694,2023-08-29,795.55,Boleto,6440
8695,2021-11-10,869.39,PayPal,3336
8696,2023-12-05,759.46,Pix,283
8697,2022-12-07,131.2,Boleto,4408
8698,2022-12-17,915.75,Pix,9126
8699,2022-08-11,549.03,PayPal,8427
8700,2020-04-27,523.7,Pix,7601
8701,2020-02-26,655.97,PayPal,3895
8702,2020-12-02,886.34,PayPal,7087
8703,2021-03-06,579.29,Pix,9950
8704,2021-02-28,140.47,Pix,9393
8705,2022-08-24,531.69,Boleto,4961
8706,2023-05-24,430.7,Boleto,2764
8707,2020-05-19,643.45,Pix,5985
8708,2022-08-20,219.04,Cartão de Crédito,2311
8709,2020-01-11,445.59,Pix,9886
8710,2023-10-11,362.39,Cartão de Crédito,562
8711,2022-06-28,256.0,Cartão de Crédito,6319
8712,2021-04-14,212.59,PayPal,4823
8713,2022-05-25,660.35,Boleto,7774
8714,2021-05-29,896.93,Boleto,3121
8715,2021-05-05,97.13,PayPal,8455
8716,2022-09-30,158.5,Boleto,7985
8717,2021-01-01,566.27,Pix,2092
8718,2021-08-07,874.18,Pix,9979
8719,2023-01-24,265.65,Boleto,8833
8720,2020-03-22,358.52,Boleto,1345
8721,2022-06-25,227.51,PayPal,7396
8722,2020-04-30,859.24,Cartão de Crédito,6715
8723,2021-03-17,288.9,PayPal,169
8724,2023-05-24,126.86,Pix,4891
8725,2023-08-11,310.4,Boleto,2117
8726,2021-05-01,636.0,Boleto,8524
8727,2023-06-03,700.71,PayPal,8755
8728,2023-10-21,614.12,PayPal,5165
8729,2021-09-22,803.83,Cartão de Crédito,8118
8730,2020-06-21,644.23,PayPal,6049
8731,2023-12-26,318.54,Boleto,643
8732,2020-07-16,548.2,Boleto,5316
8733,2021-07-27,265.0,Pix,2757
8734,2022-04-07,261.42,PayPal,2115
8735,2020-11-19,761.27,Cartão de Crédito,7414
8736,2022-11-17,475.43,Boleto,6926
8737,2022-11-18,116.92,Boleto,6856
8738,2023-05-15,589.87,Boleto,6270
8739,2023-09-01,848.8,PayPal,7414
8740,2023-09-22,268.52,Pix,3924
8741,2021-07-26,410.72,Pix,171
8742,2023-11-02,291.51,Pix,7696
8743,2022-10-30,152.55,Cartão de Crédito,5183
8744,2022-05-04,762.03,Boleto,6241
8745,2021-03-15,290.5,Boleto,8773
8746,2021-03-20,113.27,Pix,6250
8747,2020-10-04,955.48,Boleto,257
8748,2021-06-25,947.72,Cartão de Crédito,1562
8749,2022-05-04,40.36,Boleto,8826
8750,2021-08-19,819.42,Boleto,3959
8751,2020-04-07,889.69,Cartão de Crédito,4843
8752,2022-12-22,447.41,PayPal,4927
8753,2022-12-14,179.09,Boleto,6805
8754,2021-02-13,820.17,PayPal,2450
8755,2023-09-08,54.26,Cartão de Crédito,6513
8756,2023-03-04,500.96,PayPal,9191
8757,2023-11-11,729.04,Boleto,4302
8758,2020-12-29,991.53,Boleto,6374
8759,2023-09-06,981.8,Boleto,8768
8760,2022-10-12,442.7,Pix,77
8761,2021-06-02,66.89,PayPal,8937
8762,2020-04-04,924.3,Cartão de Crédito,8688
8763,2023-10-27,428.69,Boleto,2867
8764,2023-11-03,616.48,Boleto,4550
8765,2021-01-05,560.47,Boleto,8573
8766,2021-09-25,272.08,PayPal,1940
8767,2023-07-23,98.78,Boleto,1458
8768,2023-01-17,536.27,PayPal,5316
8769,2023-09-11,351.55,PayPal,6585
8770,2023-08-26,889.48,Boleto,3619
8771,2022-05-03,576.27,Pix,5750
8772,2022-02-10,847.51,Boleto,2623
8773,2021-06-10,532.33,Cartão de Crédito,1362
8774,2020-06-22,83.57,Pix,7451
8775,2022-06-03,943.93,Pix,7994
8776,2021-07-16,164.11,PayPal,1506
8777,2021-09-29,943.54,Boleto,2902
8778,2023-01-07,906.91,Pix,922
8779,2023-03-15,890.41,Boleto,9452
8780,2021-01-13,816.44,PayPal,8981
8781,2021-04-04,917.97,Pix,6362
8782,2021-01-10,384.02,Boleto,8725
8783,2022-03-11,130.11,PayPal,6983
8784,2021-01-07,544.62,Cartão de Crédito,3608
8785,2023-05-25,199.7,PayPal,6553
8786,2020-09-23,971.32,Pix,2747
8787,2021-03-21,363.29,Pix,8760
8788,2023-02-14,460.24,Boleto,1977
8789,2023-10-25,885.17,Boleto,4991
8790,2022-12-28,908.4,Pix,5641
8791,2022-07-30,755.1,Pix,7765
8792,2022-06-22,992.49,PayPal,9283
8793,2020-02-12,88.82,Pix,6001
8794,2022-08-03,920.73,Cartão de Crédito,1640
8795,2020-11-13,749.2,Cartão de Crédito,9468
8796,2023-04-11,975.77,Cartão de Crédito,4424
8797,2020-02-16,738.17,Cartão de Crédito,3721
8798,2022-09-10,785.17,Pix,2776
8799,2023-12-05,993.23,Cartão de Crédito,3784
8800,2023-11-24,525.76,Pix,4077
8801,2021-06-07,659.09,PayPal,1159
8802,2021-07-30,107.02,Boleto,9558
8803,2023-09-06,334.12,Boleto,6404
8804,2023-05-20,42.45,PayPal,8728
8805,2022-07-10,447.51,Pix,4259
8806,2022-04-18,594.08,Cartão de Crédito,70
8807,2021-03-05,569.9,Pix,7505
8808,2022-01-25,470.54,PayPal,8921
8809,2020-07-13,64.22,Cartão de Crédito,1450
8810,2020-06-01,862.9,Pix,7422
8811,2023-01-08,31.78,Boleto,2848
8812,2021-09-17,680.94,Pix,3379
8813,2023-06-14,904.42,PayPal,5048
8814,2020-04-02,379.87,PayPal,3369
8815,2023-05-22,713.78,PayPal,2970
8816,2021-04-07,979.43,Cartão de Crédito,5750
8817,2023-06-11,158.28,PayPal,2202
8818,2022-12-28,872.94,Pix,9904
8819,2021-12-31,667.84,PayPal,8857
8820,2020-05-26,419.0,Cartão de Crédito,4913
8821,2021-05-16,80.69,Cartão de Crédito,6260
8822,2023-09-20,564.75,PayPal,5277
8823,2023-12-11,738.81,Pix,8356
8824,2021-02-22,267.21,PayPal,6694
8825,2020-01-09,389.76,PayPal,9009
8826,2023-06-18,817.11,Boleto,7122
8827,2020-11-09,530.34,PayPal,5572
8828,2022-05-12,400.12,PayPal,2970
8829,2023-01-30,474.99,PayPal,7770
8830,2020-04-03,872.73,Pix,3568
8831,2022-08-08,692.63,Pix,5277
8832,2022-07-04,246.28,Cartão de Crédito,5157
8833,2022-11-24,33.56,Cartão de Crédito,1109
8834,2022-10-24,769.98,PayPal,1317
8835,2021-10-24,883.97,Boleto,4131
8836,2020-04-23,900.74,Pix,8986
8837,2023-11-04,221.58,Boleto,8075
8838,2022-10-14,36.2,PayPal,7476
8839,2021-11-01,476.86,Boleto,272
8840,2021-01-16,711.61,Pix,5934
8841,2022-08-08,912.05,Cartão de Crédito,6033
8842,2020-03-13,983.05,Cartão de Crédito,1957
8843,2023-11-24,641.13,Cartão de Crédito,3022
8844,2021-04-11,777.72,PayPal,4790
8845,2022-10-25,984.36,Boleto,8732
8846,2023-10-21,978.09,Boleto,3698
8847,2022-03-22,816.4,Cartão de Crédito,2836
8848,2022-07-06,996.72,Cartão de Crédito,3602
8849,2020-03-11,325.97,Pix,8660
8850,2023-11-26,995.14,Pix,9895
8851,2023-09-17,10.4,Pix,1410
8852,2021-01-09,415.9,Pix,5714
8853,2021-12-30,503.97,Cartão de Crédito,2944
8854,2021-03-28,997.99,PayPal,9066
8855,2021-08-11,654.73,PayPal,2768
8856,2022-06-08,189.08,Boleto,7086
8857,2020-09-01,517.68,PayPal,707
8858,2020-05-27,486.41,PayPal,8983
8859,2023-10-08,395.26,Boleto,8274
8860,2022-11-22,726.58,Pix,873
8861,2023-02-14,232.28,Boleto,1036
8862,2022-05-08,185.24,Cartão de Crédito,829
8863,2022-11-20,637.04,Boleto,1408
8864,2023-06-21,723.59,Cartão de Crédito,4471
8865,2023-12-25,203.15,Boleto,9825
8866,2021-08-25,168.86,Pix,5283
8867,2023-06-19,122.58,Pix,9060
8868,2022-03-21,969.71,Pix,6542
8869,2020-11-22,740.16,Cartão de Crédito,4220
8870,2020-10-16,662.88,PayPal,3969
8871,2021-10-11,756.56,Boleto,4319
8872,2023-10-14,967.23,PayPal,8045
8873,2021-02-14,274.63,PayPal,3141
8874,2021-04-20,991.2,Cartão de Crédito,466
8875,2020-04-27,319.83,Pix,2393
8876,2022-11-15,45.21,Boleto,1913
8877,2021-10-08,749.37,Pix,4908
8878,2020-01-14,134.34,Cartão de Crédito,5835
8879,2020-10-13,916.03,PayPal,8745
8880,2023-01-02,454.94,Pix,8188
8881,2021-05-21,908.47,Pix,9182
8882,2022-07-10,75.4,Cartão de Crédito,8168
8883,2021-01-08,280.43,Pix,2283
8884,2022-07-04,539.21,Pix,6623
8885,2021-08-18,287.34,Pix,6727
8886,2021-02-20,745.83,Pix,7329
8887,2023-01-29,668.96,Pix,3101
8888,2021-01-24,906.78,Cartão de Crédito,3582
8889,2022-02-10,800.85,Boleto,1617
8890,2023-12-19,953.51,Boleto,7827
8891,2023-02-08,888.04,PayPal,4737
8892,2022-04-19,132.33,PayPal,2379
8893,2022-03-24,432.99,Boleto,7703
8894,2022-03-21,404.36,Boleto,1351
8895,2023-09-09,435.59,PayPal,8946
8896,2022-11-09,563.43,Boleto,1716
8897,2021-08-14,500.61,Cartão de Crédito,8869
8898,2022-02-07,189.56,Pix,86
8899,2022-05-08,26.08,Boleto,4777
8900,2023-12-31,62.06,Pix,3895
8901,2022-11-22,81.82,PayPal,2994
8902,2023-04-17,588.0,PayPal,5498
8903,2022-08-04,230.2,Boleto,9657
8904,2021-11-19,697.25,PayPal,107
8905,2021-12-11,402.07,PayPal,4227
8906,2021-01-17,644.54,PayPal,7879
8907,2023-12-14,435.46,Cartão de Crédito,363
8908,2023-02-11,595.04,Pix,1586
8909,2021-12-23,168.28,Cartão de Crédito,4724
8910,2022-05-23,646.47,Pix,605
8911,2022-04-04,624.62,Cartão de Crédito,8774
8912,2023-01-06,29.56,Pix,6821
8913,2023-08-25,783.62,Boleto,6857
8914,2021-09-24,799.9,Boleto,710
8915,2022-12-13,393.0,PayPal,4331
8916,2021-12-10,645.72,Boleto,2291
8917,2023-09-08,737.68,Cartão de Crédito,1065
8918,2020-01-29,952.9,PayPal,3473
8919,2021-11-16,761.84,Boleto,431
8920,2020-12-18,612.12,Boleto,280
8921,2022-11-18,360.81,Boleto,4156
8922,2022-07-26,42.53,Cartão de Crédito,7541
8923,2022-07-16,48.3,PayPal,8653
8924,2023-06-01,419.71,Pix,8356
8925,2021-06-07,853.34,Boleto,6434
8926,2022-02-27,226.66,PayPal,6160
8927,2022-10-26,758.25,Pix,1747
8928,2021-09-30,925.05,Pix,5044
8929,2021-01-27,35.63,Cartão de Crédito,9006
8930,2020-08-29,574.49,Boleto,8539
8931,2021-08-30,816.75,Boleto,3839
8932,2021-05-31,546.7,PayPal,6944
8933,2021-03-23,917.8,Cartão de Crédito,4950
8934,2020-10-09,212.92,Cartão de Crédito,5090
8935,2023-12-25,892.94,Boleto,8069
8936,2021-03-20,895.81,Pix,6537
8937,2020-03-21,312.88,PayPal,1122
8938,2022-03-02,908.38,PayPal,987
8939,2022-01-19,728.61,PayPal,9049
8940,2020-12-03,460.39,PayPal,457
8941,2023-12-12,315.54,PayPal,9254
8942,2020-03-18,923.79,PayPal,791
8943,2020-04-30,920.19,Pix,2751
8944,2022-12-17,182.65,Cartão de Crédito,8865
8945,2022-12-31,958.56,Pix,4458
8946,2021-02-27,88.34,Boleto,748
8947,2020-07-19,687.38,PayPal,3997
8948,2021-09-09,468.41,PayPal,3480
8949,2021-03-27,376.15,Pix,77
8950,2020-01-03,767.65,Boleto,9260
8951,2020-11-07,613.84,PayPal,2215
8952,2022-05-08,538.7,Boleto,3510
8953,2020-12-14,279.2,PayPal,5473
8954,2022-05-02,663.77,Pix,9385
8955,2022-02-15,160.69,PayPal,690
8956,2021-02-14,208.75,Cartão de Crédito,1511
8957,2022-12-07,795.01,Boleto,3132
8958,2020-07-28,816.75,Pix,3188
8959,2020-06-13,294.09,Pix,3259
8960,2021-08-01,745.76,Boleto,6496
8961,2022-09-11,312.76,Boleto,9637
8962,2023-08-09,292.61,Pix,8324
8963,2020-04-24,204.23,Boleto,1101
8964,2022-01-24,60.34,PayPal,9589
8965,2021-08-30,738.94,Cartão de Crédito,4671
8966,2022-04-28,50.3,Cartão de Crédito,6581
8967,2021-11-03,911.85,Boleto,9057
8968,2020-08-15,262.22,PayPal,2975
8969,2023-12-31,253.82,Cartão de Crédito,5002
8970,2021-12-07,172.89,Cartão de Crédito,387
8971,2021-12-07,774.93,Pix,7102
8972,2020-02-16,852.58,Boleto,119
8973,2021-12-16,499.63,Boleto,5306
8974,2021-04-25,269.46,PayPal,6670
8975,2020-06-25,133.38,Pix,7113
8976,2022-12-17,32.96,PayPal,2555
8977,2021-08-10,669.76,Pix,2479
8978,2020-10-03,433.21,Boleto,7549
8979,2023-04-12,69.96,PayPal,5303
8980,2021-08-11,303.08,Cartão de Crédito,2198
8981,2022-11-04,453.21,Cartão de Crédito,6219
8982,2022-07-01,174.0,Boleto,4232
8983,2021-11-06,334.45,Boleto,7382
8984,2021-09-01,366.76,PayPal,6291
8985,2023-07-02,383.17,Boleto,81
8986,2022-09-13,773.32,PayPal,219
8987,2021-02-22,752.54,Pix,5438
8988,2021-06-09,513.31,Boleto,3803
8989,2021-10-26,468.74,Pix,1197
8990,2022-07-21,803.17,PayPal,5088
8991,2022-12-31,534.54,Cartão de Crédito,6523
8992,2021-02-13,767.51,Cartão de Crédito,7920
8993,2022-12-22,943.52,PayPal,5420
8994,2020-06-02,446.51,PayPal,6092
8995,2021-07-22,671.14,PayPal,1249
8996,2021-07-16,366.27,Boleto,2726
8997,2023-12-09,384.27,Pix,7882
8998,2022-11-11,582.72,PayPal,4054
8999,2020-03-13,714.97,Cartão de Crédito,2999
9000,2023-02-09,704.77,PayPal,120
9001,2022-09-28,983.5,PayPal,973
9002,2021-11-05,932.34,PayPal,2175
9003,2020-02-22,631.51,Cartão de Crédito,9697
9004,2021-10-19,502.7,PayPal,9114
9005,2022-12-16,573.83,Boleto,4919
9006,2022-01-13,925.18,Boleto,6205
9007,2020-03-29,382.59,Cartão de Crédito,9626
9008,2020-06-06,479.78,Cartão de Crédito,6911
9009,2021-08-18,626.95,Pix,1191
9010,2020-04-01,693.0,Cartão de Crédito,9095
9011,2021-02-09,110.15,PayPal,7904
9012,2023-03-30,655.34,Boleto,1745
9013,2021-12-10,590.36,Boleto,115
9014,2023-07-28,228.46,Pix,1012
9015,2023-10-30,685.33,Boleto,6203
9016,2022-04-15,475.02,Pix,8187
9017,2021-06-29,446.71,Pix,234
9018,2022-12-29,808.74,PayPal,8841
9019,2023-11-05,986.23,Boleto,9680
9020,2022-09-22,124.2,PayPal,8236
9021,2020-11-06,971.86,Pix,709
9022,2020-10-05,392.62,Boleto,3918
9023,2022-12-19,405.54,PayPal,4433
9024,2021-02-27,245.57,Cartão de Crédito,1159
9025,2020-08-24,697.77,Pix,2840
9026,2020-01-04,451.48,Boleto,4305
9027,2022-08-30,307.36,Pix,9308
9028,2021-11-12,195.51,Boleto,9337
9029,2023-09-15,979.29,Pix,9850
9030,2021-10-11,306.35,Boleto,9171
9031,2021-11-10,997.56,PayPal,2243
9032,2023-12-16,300.06,PayPal,9737
9033,2021-08-15,978.3,Pix,6111
9034,2022-07-24,511.15,PayPal,9039
9035,2022-01-09,528.13,Boleto,7753
9036,2020-04-22,942.16,Pix,358
9037,2020-04-05,563.64,Cartão de Crédito,2594
9038,2021-03-22,345.93,Cartão de Crédito,556
9039,2022-07-01,80.71,Cartão de Crédito,796
9040,2023-10-19,690.04,Cartão de Crédito,1872
9041,2023-06-03,64.31,Boleto,3148
9042,2021-05-05,296.91,PayPal,4745
9043,2021-08-20,725.55,Pix,4178
9044,2023-09-21,175.82,Pix,271
9045,2023-01-25,55.16,PayPal,6839
9046,2020-02-28,880.28,PayPal,9417
9047,2021-04-17,639.36,Pix,3063
9048,2022-04-24,287.49,Pix,4756
9049,2022-12-12,249.94,Boleto,1132
9050,2020-02-12,960.37,PayPal,5848
9051,2021-11-15,114.16,Pix,7873
9052,2022-12-22,477.38,Pix,6428
9053,2020-05-24,14.67,Boleto,922
9054,2023-07-05,758.1,Pix,7341
9055,2021-06-28,726.03,Pix,796
9056,2022-12-12,675.28,PayPal,1697
9057,2023-06-13,96.31,PayPal,8511
9058,2021-08-19,568.91,PayPal,2808
9059,2020-01-21,571.54,Boleto,9553
9060,2020-08-09,513.39,PayPal,6649
9061,2022-12-18,795.77,Boleto,8225
9062,2023-11-21,724.48,PayPal,8841
9063,2021-05-05,585.31,Pix,4035
9064,2021-05-08,890.94,PayPal,2125
9065,2023-09-14,258.21,PayPal,3171
9066,2022-06-15,591.05,PayPal,2667
9067,2022-04-18,61.02,PayPal,2352
9068,2020-11-02,311.12,PayPal,8988
9069,2021-03-04,351.78,Cartão de Crédito,4515
9070,2020-08-03,699.92,Boleto,6627
9071,2021-04-27,616.98,PayPal,1925
9072,2023-09-28,932.3,Cartão de Crédito,8142
9073,2020-05-01,756.91,Boleto,2414
9074,2020-06-28,391.3,Cartão de Crédito,780
9075,2023-05-09,455.11,Cartão de Crédito,2449
9076,2022-08-04,747.6,PayPal,7768
9077,2023-08-26,822.59,PayPal,6072
9078,2021-05-03,824.54,Cartão de Crédito,2689
9079,2020-05-19,999.69,PayPal,5070
9080,2021-02-11,664.04,Boleto,8458
9081,2022-05-25,253.89,Boleto,8620
9082,2023-03-06,420.66,Pix,6037
9083,2021-05-03,712.46,PayPal,243
9084,2020-10-24,205.89,Pix,2694
9085,2020-06-18,171.28,Cartão de Crédito,6890
9086,2023-01-24,908.35,Boleto,8717
9087,2021-11-17,505.7,Boleto,8594
9088,2023-12-12,497.91,Cartão de Crédito,5589
9089,2020-02-02,130.47,Pix,8312
9090,2023-11-27,101.87,Cartão de Crédito,6492
9091,2021-04-27,42.27,Cartão de Crédito,8645
9092,2022-02-20,435.76,Pix,3982
9093,2022-02-13,565.13,Boleto,1200
9094,2023-04-27,374.84,Boleto,2148
9095,2022-02-25,745.56,PayPal,9169
9096,2022-03-24,243.49,PayPal,1847
9097,2022-03-03,623.61,PayPal,1723
9098,2021-12-26,856.94,Boleto,5231
9099,2022-01-25,739.56,PayPal,1532
9100,2020-07-11,508.66,Boleto,56
9101,2023-02-24,899.6,Pix,4147
9102,2020-11-26,266.37,Pix,6726
9103,2021-04-23,464.46,PayPal,2175
9104,2023-01-22,102.56,PayPal,2294
9105,2020-09-12,737.55,Pix,826
9106,2022-09-24,631.3,Cartão de Crédito,3417
9107,2021-05-10,990.85,Pix,626
9108,2023-12-03,183.16,Boleto,4911
9109,2020-12-14,224.26,Boleto,7476
9110,2022-09-12,503.87,Boleto,4654
9111,2023-07-16,275.15,Pix,9331
9112,2023-04-21,511.92,Cartão de Crédito,9456
9113,2022-11-06,120.48,PayPal,6579
9114,2021-08-10,957.44,Boleto,4270
9115,2023-12-19,496.13,Pix,6474
9116,2022-07-07,866.89,Boleto,4872
9117,2022-09-14,325.63,Pix,8221
9118,2023-10-01,963.11,PayPal,3607
9119,2023-08-27,167.64,PayPal,3816
9120,2022-12-04,764.3,Cartão de Crédito,7141
9121,2021-07-24,366.8,Pix,4350
9122,2020-06-13,448.56,Boleto,9363
9123,2021-07-06,970.01,Cartão de Crédito,8317
9124,2020-10-13,99.24,PayPal,1403
9125,2021-02-26,391.38,Pix,3303
9126,2022-04-28,299.22,Cartão de Crédito,4238
9127,2020-09-10,65.98,Pix,2919
9128,2023-11-14,474.7,Pix,5902
9129,2022-06-01,513.76,PayPal,2169
9130,2020-06-09,762.46,Pix,9209
9131,2021-04-20,730.58,Cartão de Crédito,4918
9132,2023-09-22,587.19,PayPal,3557
9133,2023-06-14,716.28,Pix,3255
9134,2022-10-03,185.87,Cartão de Crédito,2320
9135,2022-04-03,937.82,PayPal,262
9136,2021-09-05,874.06,PayPal,3617
9137,2020-12-03,483.26,PayPal,5446
9138,2022-03-16,49.76,PayPal,694
9139,2023-07-18,570.21,PayPal,37
9140,2021-03-19,698.48,PayPal,6325
9141,2023-09-01,162.03,Boleto,6927
9142,2021-12-10,393.25,Boleto,786
9143,2021-02-17,689.46,Pix,5239
9144,2020-09-11,25.53,PayPal,3242
9145,2023-09-16,281.01,Cartão de Crédito,196
9146,2020-06-20,672.72,Pix,8491
9147,2023-03-20,603.37,PayPal,6791
9148,2021-12-28,123.66,Pix,2689
9149,2022-02-08,913.69,Cartão de Crédito,7767
9150,2020-08-13,192.19,Boleto,192
9151,2020-01-31,339.68,Pix,9436
9152,2022-10-19,882.4,Pix,6548
9153,2021-07-06,94.41,Boleto,1326
9154,2023-11-07,538.36,PayPal,8240
9155,2023-09-16,498.61,Pix,9028
9156,2021-08-06,872.51,Cartão de Crédito,7488
9157,2020-05-24,912.61,Boleto,49
9158,2021-01-22,189.34,PayPal,1782
9159,2023-04-02,885.57,Pix,875
9160,2021-03-17,568.65,PayPal,3803
9161,2020-01-14,136.61,Cartão de Crédito,7604
9162,2023-02-28,921.14,Pix,9743
9163,2020-09-06,159.13,Pix,9286
9164,2020-06-25,121.07,Boleto,2376
9165,2021-08-05,636.08,Boleto,8694
9166,2020-06-19,125.69,Boleto,7309
9167,2020-04-24,962.33,Pix,4971
9168,2022-07-23,138.96,Cartão de Crédito,2170
9169,2020-03-25,798.67,Boleto,7001
9170,2020-08-11,539.05,PayPal,3167
9171,2020-02-28,342.04,PayPal,3203
9172,2020-02-19,898.88,PayPal,1440
9173,2022-01-13,55.64,Boleto,299
9174,2023-08-01,144.47,PayPal,4304
9175,2020-04-04,997.64,Cartão de Crédito,1136
9176,2022-12-20,131.48,Boleto,6076
9177,2023-12-21,402.17,PayPal,4694
9178,2023-06-13,417.23,Pix,5579
9179,2023-04-05,345.32,Pix,895
9180,2023-04-02,515.85,Boleto,2655
9181,2022-02-25,620.73,Cartão de Crédito,455
9182,2022-07-09,16.14,Boleto,9942
9183,2021-08-05,345.09,PayPal,8660
9184,2020-01-31,243.42,Pix,1008
9185,2023-02-22,261.19,PayPal,1710
9186,2022-10-20,453.13,PayPal,76
9187,2021-06-20,515.05,PayPal,7784
9188,2021-12-23,634.97,Cartão de Crédito,4942
9189,2020-06-11,788.52,Pix,8975
9190,2023-08-02,306.68,Boleto,6204
9191,2023-01-05,845.07,Pix,6195
9192,2020-04-12,43.41,Pix,4980
9193,2022-02-16,938.46,Pix,4014
9194,2023-02-26,449.94,PayPal,3341
9195,2020-08-04,812.86,PayPal,678
9196,2021-03-15,272.74,PayPal,3476
9197,2021-06-09,541.67,Pix,6618
9198,2023-04-25,71.55,Boleto,731
9199,2022-10-01,317.75,Pix,192
9200,2022-10-04,56.14,Pix,5441
9201,2022-09-11,848.92,Cartão de Crédito,7549
9202,2020-02-12,59.33,PayPal,3473
9203,2023-03-10,107.65,Cartão de Crédito,6740
9204,2023-06-03,938.75,PayPal,7405
9205,2021-11-02,657.97,PayPal,3004
9206,2023-05-05,210.21,PayPal,4326
9207,2022-04-10,415.82,PayPal,5187
9208,2023-07-01,325.21,PayPal,6239
9209,2021-08-18,519.67,Pix,6281
9210,2021-01-21,708.78,Pix,6083
9211,2023-10-08,551.77,Boleto,1606
9212,2023-02-08,350.64,Pix,2817
9213,2021-04-24,472.72,Cartão de Crédito,7708
9214,2020-10-01,473.39,Pix,4209
9215,2020-03-20,990.28,Pix,8999
9216,2023-08-31,514.25,PayPal,5442
9217,2022-10-21,452.3,Pix,6406
9218,2020-03-06,973.91,PayPal,1395
9219,2022-03-19,402.41,Cartão de Crédito,1373
9220,2020-06-16,927.16,Cartão de Crédito,70
9221,2021-10-30,320.0,PayPal,6345
9222,2022-11-17,905.03,Cartão de Crédito,3861
9223,2023-08-22,692.45,Cartão de Crédito,7370
9224,2022-05-01,398.48,PayPal,97
9225,2020-05-30,829.77,Pix,9920
9226,2022-06-26,354.6,Cartão de Crédito,850
9227,2023-11-25,915.02,Pix,5170
9228,2021-09-24,595.49,Pix,4380
9229,2022-03-01,364.92,Pix,3766
9230,2021-10-17,583.11,Cartão de Crédito,4163
9231,2022-04-02,566.02,Boleto,7802
9232,2022-08-26,690.53,Pix,2511
9233,2020-07-13,834.15,Boleto,3500
9234,2023-07-30,835.35,Cartão de Crédito,9759
9235,2021-11-05,457.29,Cartão de Crédito,6391
9236,2023-04-11,741.35,Pix,2146
9237,2021-05-21,701.66,Pix,66
9238,2021-07-12,980.76,Cartão de Crédito,9427
9239,2022-04-04,899.31,Boleto,9244
9240,2022-03-27,562.1,PayPal,26
9241,2021-10-27,355.88,Cartão de Crédito,8419
9242,2020-11-20,542.61,Cartão de Crédito,4587
9243,2021-05-29,302.93,Boleto,5809
9244,2022-05-19,737.94,PayPal,832
9245,2020-08-10,835.29,Cartão de Crédito,9448
9246,2020-05-22,307.76,Boleto,9712
9247,2021-04-14,225.78,Pix,7006
9248,2023-08-03,703.37,PayPal,5801
9249,2022-06-25,546.2,Pix,1731
9250,2020-04-08,151.51,Boleto,719
9251,2020-02-14,900.57,Pix,9988
9252,2023-08-03,915.19,Cartão de Crédito,1214
9253,2020-11-23,672.42,PayPal,2794
9254,2021-06-26,589.3,Cartão de Crédito,445
9255,2020-08-07,795.67,Boleto,9973
9256,2020-08-02,834.81,Boleto,4409
9257,2020-11-29,936.4,Pix,7344
9258,2022-06-21,225.83,Cartão de Crédito,4290
9259,2023-04-06,260.08,Boleto,8847
9260,2022-08-01,992.72,Cartão de Crédito,4902
9261,2023-09-17,216.79,Cartão de Crédito,3769
9262,2022-08-07,829.04,PayPal,923
9263,2023-07-31,62.02,Cartão de Crédito,110
9264,2022-08-22,75.41,PayPal,8908
9265,2023-04-08,237.67,Cartão de Crédito,928
9266,2022-11-29,268.33,Cartão de Crédito,5926
9267,2022-03-09,168.81,PayPal,8993
9268,2023-10-14,682.16,PayPal,3048
9269,2022-09-04,353.71,Pix,824
9270,2023-12-30,509.41,PayPal,797
9271,2023-05-20,975.22,Boleto,9550
9272,2022-05-03,615.59,Cartão de Crédito,855
9273,2022-07-31,94.69,Pix,4059
9274,2022-12-16,72.15,Cartão de Crédito,2586
9275,2022-10-14,42.48,PayPal,6972
