"id_item","quantidade","preco_unitario","subtotal","id_pedido","id_produto"
5002,9,763.98,6875.82,9334,5590
5003,5,503.04,2515.2,105,8949
5004,10,360.01,3600.1,9252,1193
5005,2,467.38,934.76,3556,5517
5006,3,836.62,2509.86,3390,8089
5007,4,760.14,3040.56,2094,4689
5008,10,539.12,5391.2,7362,6106
5009,7,88.29,618.03,1185,1349
5010,9,53.24,479.16,9747,9878
5011,1,497.06,497.06,5418,659
5012,5,196.32,981.6,9600,2363
5013,6,590.62,3543.72,2288,4294
5014,1,187.67,187.67,4242,5286
5015,7,127.36,891.52,5972,7114
5016,1,133.06,133.06,6149,9959
5017,3,132.98,398.94,5875,7882
5018,5,922.13,4610.65,4218,4143
5019,3,541.51,1624.53,8965,6753
5020,3,810.49,2431.47,4868,5502
5021,1,538.36,538.36,4429,8319
5022,4,432.58,1730.32,9130,7049
5023,7,326.82,2287.74,6636,1304
5024,6,806.55,4839.3,8572,5792
5025,5,862.01,4310.05,743,7159
5026,9,304.19,2737.71,5092,1564
5027,7,525.72,3680.04,9086,3974
5028,1,141.75,141.75,5650,2527
5029,1,266.27,266.27,9844,1886
5030,1,493.84,493.84,3015,4473
5031,7,758.96,5312.72,4459,6074
5032,3,292.16,876.48,5426,7214
5033,4,99.52,398.08,3640,7803
5034,6,544.67,3268.02,4862,4774
5035,1,597.7,597.7,4782,5763
5036,3,275.36,826.08,1518,8754
5037,5,133.19,665.95,976,9730
5038,4,111.57,446.28,9444,5652
5039,4,417.07,1668.28,1988,7003
5040,1,557.84,557.84,6358,2197
5041,9,516.6,4649.4,681,4450
5042,9,238.91,2150.19,7352,7723
5043,1,637.61,637.61,6056,8812
5044,8,898.64,7189.12,4634,1746
5045,7,931.44,6520.08,8033,3112
5046,3,109.15,327.45,2050,1038
5047,2,921.29,1842.58,5572,93
5048,5,872.04,4360.2,3927,6449
5049,9,965.35,8688.15,1290,4099
5050,8,991.55,7932.4,9083,5683
5051,3,316.63,949.89,8469,4290
5052,4,947.45,3789.8,9421,1245
5053,5,167.53,837.65,8450,7501
5054,4,114.11,456.44,4067,33
5055,3,97.0,291.0,7450,727
5056,7,438.1,3066.7,9830,8740
5057,2,322.66,645.32,1795,2635
5058,6,747.44,4484.64,2156,5431
5059,4,850.17,3400.68,593,6463
5060,9,620.53,5584.77,2708,8391
5061,8,872.12,6976.96,4070,6591
5062,7,541.26,3788.82,8394,7266
5063,2,615.97,1231.94,2917,4921
5064,1,541.88,541.88,6689,9959
5065,10,799.5,7995.0,3208,1806
5066,5,547.63,2738.15,8504,3248
5067,1,690.33,690.33,3647,1382
5068,5,969.64,4848.2,4311,1860
5069,5,777.15,3885.75,4343,2872
5070,10,40.14,401.4,1110,2897
5071,4,543.32,2173.28,8384,3803
5072,6,909.32,5455.92,9634,9164
5073,5,53.62,268.1,2065,8461
5074,9,866.51,7798.59,3103,8434
5075,7,582.39,4076.73,6290,3969
5076,4,929.96,3719.84,798,7107
5077,8,598.98,4791.84,6721,3458
5078,7,636.65,4456.55,6939,8468
5079,9,883.0,7947.0,5922,2249
5080,3,157.58,472.74,1730,1908
5081,4,832.76,3331.04,9341,4010
5082,7,603.64,4225.48,5335,8048
5083,5,408.14,2040.7,6892,3932
5084,3,644.06,1932.18,5336,1063
5085,2,307.98,615.96,771,8411
5086,4,439.58,1758.32,5832,4997
5087,7,701.04,4907.28,8625,1401
5088,4,132.73,530.92,3156,3634
5089,3,31.59,94.77,7033,6135
5090,8,685.74,5485.92,3209,6182
5091,1,530.03,530.03,4644,10
5092,3,788.99,2366.97,6310,4916
5093,2,713.18,1426.36,6451,2091
5094,1,572.23,572.23,4911,2200
5095,9,792.02,7128.18,5849,9658
5096,1,263.71,263.71,3791,7832
5097,2,63.94,127.88,672,9779
5098,7,728.03,5096.21,109,2569
5099,7,784.45,5491.15,5993,3981
5100,1,957.54,957.54,8589,6833
5101,5,495.76,2478.8,4291,7913
5102,1,420.85,420.85,2133,7145
5103,5,277.96,1389.8,5152,5977
5104,3,726.49,2179.47,9752,3940
5105,1,607.13,607.13,120,1071
5106,3,290.05,870.15,316,9542
5107,10,177.66,1776.6,6781,1386
5108,10,159.65,1596.5,7150,4375
5109,5,450.01,2250.05,4166,5378
5110,7,457.23,3200.61,6440,9323
5111,5,284.41,1422.05,7965,3548
5112,8,473.02,3784.16,3629,9402
5113,3,444.47,1333.41,3348,9964
5114,9,196.1,1764.9,7469,2621
5115,10,951.89,9518.9,7193,7913
5116,5,93.16,465.8,540,4031
5117,9,498.86,4489.74,285,7364
5118,4,764.67,3058.68,6863,4344
5119,6,785.52,4713.12,9847,277
5120,2,153.57,307.14,9453,6209
5121,3,479.72,1439.16,7778,1100
5122,7,360.52,2523.64,5332,4772
5123,1,515.56,515.56,3712,1689
5124,4,40.6,162.4,7221,7099
5125,10,994.87,9948.7,7791,5331
5126,7,717.25,5020.75,7053,5463
5127,2,530.93,1061.86,158,9991
5128,10,846.14,8461.4,846,3804
5129,10,968.5,9685.0,4364,6272
5130,5,614.33,3071.65,3527,9480
5131,3,238.67,716.01,3032,2613
5132,8,241.07,1928.56,8894,3147
5133,9,965.27,8687.43,5624,1925
5134,4,907.66,3630.64,9397,6862
5135,5,691.99,3459.95,798,5152
5136,8,314.81,2518.48,5150,1500
5137,6,739.75,4438.5,8820,3149
5138,7,340.11,2380.77,5647,2425
5139,10,212.52,2125.2,3502,2343
5140,7,613.62,4295.34,399,2590
5141,9,410.18,3691.62,1059,7580
5142,7,600.94,4206.58,3829,1488
5143,3,878.82,2636.46,7791,7643
5144,2,333.14,666.28,5586,206
5145,9,29.91,269.19,4703,7965
5146,6,480.97,2885.82,4611,3228
5147,2,727.77,1455.54,2940,6228
5148,4,950.87,3803.48,2648,8253
5149,8,863.34,6906.72,3451,8089
5150,2,717.38,1434.76,774,3600
5151,7,100.45,703.15,1950,8599
5152,8,429.46,3435.68,6147,9903
5153,3,420.66,1261.98,8874,7214
5154,9,555.67,5001.03,7848,9533
5155,9,733.1,6597.9,8830,2402
5156,7,616.45,4315.15,4778,695
5157,6,627.96,3767.76,563,7939
5158,6,793.5,4761.0,2824,2399
5159,2,895.17,1790.34,4242,1026
5160,2,922.91,1845.82,9054,6556
5161,9,581.68,5235.12,6694,8040
5162,5,490.48,2452.4,6016,3958
5163,10,472.35,4723.5,878,2089
5164,7,171.98,1203.86,6526,5631
5165,6,988.8,5932.8,5924,6592
5166,8,975.09,7800.72,6701,8997
5167,5,594.25,2971.25,1900,3248
5168,10,830.65,8306.5,8069,6270
5169,1,914.13,914.13,5134,9213
5170,3,255.4,766.2,9132,4086
5171,1,761.02,761.02,336,5521
5172,4,610.15,2440.6,7507,4271
5173,6,984.89,5909.34,3140,2221
5174,6,860.05,5160.3,9071,7779
5175,8,79.02,632.16,150,3590
5176,8,228.29,1826.32,2005,9646
5177,10,653.04,6530.4,7118,739
5178,8,99.09,792.72,7833,5879
5179,4,477.26,1909.04,7808,2916
5180,7,77.38,541.66,8488,5126
5181,5,403.87,2019.35,7484,5166
5182,3,736.9,2210.7,1363,720
5183,3,400.64,1201.92,7355,2068
5184,10,921.09,9210.9,6404,2096
5185,8,739.78,5918.24,3255,2717
5186,5,927.36,4636.8,8880,3149
5187,8,137.0,1096.0,8597,6101
5188,1,652.67,652.67,4097,3259
5189,10,12.15,121.5,1525,243
5190,10,234.97,2349.7,3880,1309
5191,8,436.24,3489.92,330,1979
5192,8,993.24,7945.92,6246,5016
5193,8,876.26,7010.08,1563,7197
5194,5,978.42,4892.1,3620,4319
5195,4,15.75,63.0,6807,8091
5196,9,620.15,5581.35,8159,1761
5197,10,709.63,7096.3,5555,8965
5198,8,519.76,4158.08,9435,7211
5199,6,579.02,3474.12,134,3385
5200,6,700.19,4201.14,9741,1658
5201,2,852.6,1705.2,2239,6158
5202,9,321.32,2891.88,2725,8417
5203,8,121.11,968.88,1878,429
5204,10,656.63,6566.3,3876,3066
5205,10,97.48,974.8,4275,2574
5206,3,589.51,1768.53,5068,2188
5207,5,206.02,1030.1,5798,4934
5208,4,50.02,200.08,4933,4035
5209,4,706.36,2825.44,9129,6947
5210,9,134.93,1214.37,2466,9963
5211,9,853.59,7682.31,1003,7348
5212,6,33.89,203.34,5982,2694
5213,2,86.05,172.1,531,108
5214,6,917.91,5507.46,517,8803
5215,9,598.48,5386.32,6164,8933
5216,1,661.83,661.83,3380,3534
5217,3,652.47,1957.41,8978,7236
5218,1,650.84,650.84,1036,8759
5219,5,459.98,2299.9,1103,8037
5220,2,549.69,1099.38,3057,8724
5221,5,259.63,1298.15,1970,8522
5222,10,535.99,5359.9,9048,9951
5223,1,325.92,325.92,3875,8312
5224,4,179.16,716.64,9985,2056
5225,9,376.2,3385.8,6814,5289
5226,9,13.07,117.63,8339,8966
5227,1,152.99,152.99,1537,3792
5228,8,598.61,4788.88,6078,8556
5229,4,160.87,643.48,5790,253
5230,5,994.21,4971.05,542,6823
5231,8,476.31,3810.48,9306,2710
5232,8,44.51,356.08,4643,1699
5233,6,238.51,1431.06,2539,4806
5234,5,488.96,2444.8,73,4216
5235,8,123.0,984.0,54,4624
5236,4,771.41,3085.64,862,8510
5237,4,531.24,2124.96,8191,3796
5238,10,539.08,5390.8,3590,9027
5239,10,987.76,9877.6,3873,7649
5240,7,390.52,2733.64,3698,1410
5241,9,970.81,8737.29,3613,5083
5242,1,245.68,245.68,7421,8592
5243,8,885.28,7082.24,4114,960
5244,6,662.98,3977.88,3597,3964
5245,3,316.32,948.96,3953,3356
5246,5,216.84,1084.2,2982,9374
5247,9,80.6,725.4,4110,7682
5248,2,517.72,1035.44,5242,800
5249,7,144.42,1010.94,4885,1595
5250,2,845.43,1690.86,4918,1832
5251,10,705.76,7057.6,1164,6706
5252,8,69.15,553.2,3421,9359
5253,9,833.37,7500.33,8225,3978
5254,2,966.4,1932.8,7146,1420
5255,7,356.69,2496.83,708,5431
5256,6,436.29,2617.74,5671,9322
5257,10,101.06,1010.6,5509,7638
5258,6,266.92,1601.52,5595,8367
5259,7,180.28,1261.96,6616,8461
5260,2,312.99,625.98,3539,7485
5261,7,819.03,5733.21,8988,6898
5262,2,853.65,1707.3,5798,5343
5263,9,327.88,2950.92,2594,9777
5264,5,162.89,814.45,4836,3886
5265,1,730.93,730.93,348,9605
5266,10,414.85,4148.5,5405,8036
5267,2,192.34,384.68,6475,7534
5268,10,459.67,4596.7,3433,669
5269,1,830.83,830.83,8772,9052
5270,10,973.05,9730.5,4339,7694
5271,8,394.68,3157.44,8902,7318
5272,8,465.71,3725.68,3281,3231
5273,4,647.14,2588.56,6516,4696
5274,5,224.23,1121.15,2940,2037
5275,3,113.96,341.88,4834,4904
5276,1,895.08,895.08,3349,5759
5277,6,941.08,5646.48,100,9971
5278,6,914.06,5484.36,1832,4245
5279,2,862.29,1724.58,1761,7883
5280,4,390.98,1563.92,9100,388
5281,9,364.88,3283.92,7439,1195
5282,6,510.3,3061.8,7861,8281
5283,4,75.48,301.92,4871,8674
5284,1,283.42,283.42,9157,9426
5285,6,745.82,4474.92,1664,1621
5286,6,623.65,3741.9,8401,1487
5287,5,165.51,827.55,5118,409
5288,3,205.17,615.51,7099,179
5289,3,550.49,1651.47,4672,525
5290,6,138.24,829.44,8824,4604
5291,5,392.7,1963.5,5565,9896
5292,1,603.35,603.35,8115,827
5293,3,922.18,2766.54,3733,5232
5294,6,39.67,238.02,5968,1745
5295,4,997.47,3989.88,9128,7031
5296,4,248.5,994.0,8487,3501
5297,3,289.32,867.96,568,3346
5298,3,671.71,2015.13,9641,8010
5299,1,699.37,699.37,5477,5387
5300,7,944.24,6609.68,42,5028
5301,3,144.72,434.16,4948,5860
5302,4,516.96,2067.84,3580,3094
5303,10,78.87,788.7,3158,9680
5304,7,79.81,558.67,9064,5747
5305,10,35.23,352.3,6214,6195
5306,4,929.79,3719.16,7240,6498
5307,4,321.29,1285.16,8439,6391
5308,5,357.12,1785.6,111,3685
5309,9,796.49,7168.41,809,9584
5310,4,60.32,241.28,5620,4706
5311,4,570.16,2280.64,6260,4734
5312,5,572.01,2860.05,6028,7743
5313,5,205.82,1029.1,2683,2425
5314,3,829.99,2489.97,7576,4220
5315,2,310.62,621.24,8677,7883
5316,2,723.98,1447.96,4385,5638
5317,2,286.94,573.88,914,2985
5318,5,512.54,2562.7,4459,394
5319,5,275.81,1379.05,7722,6514
5320,7,861.95,6033.65,5777,6001
5321,2,944.97,1889.94,1354,4876
5322,4,779.57,3118.28,3732,4114
5323,2,155.93,311.86,2848,9599
5324,7,832.65,5828.55,7593,2464
5325,2,836.8,1673.6,6214,6907
5326,5,352.03,1760.15,9066,9952
5327,5,722.62,3613.1,566,693
5328,10,840.52,8405.2,8325,926
5329,7,135.17,946.19,1101,6711
5330,8,422.61,3380.88,7745,7575
5331,8,482.06,3856.48,7576,7650
5332,8,769.6,6156.8,7887,846
5333,3,133.55,400.65,3197,2576
5334,10,902.99,9029.9,2566,1633
5335,4,207.32,829.28,6956,7269
5336,6,54.96,329.76,9166,7859
5337,9,326.23,2936.07,7099,910
5338,6,908.23,5449.38,884,491
5339,3,749.14,2247.42,4171,8198
5340,5,445.02,2225.1,3161,5310
5341,2,529.07,1058.14,2608,8001
5342,9,176.98,1592.82,1953,6391
5343,6,364.42,2186.52,2579,5907
5344,2,192.22,384.44,2572,1221
5345,3,197.29,591.87,1445,6804
5346,9,799.17,7192.53,1936,469
5347,1,100.29,100.29,8121,4438
5348,2,518.21,1036.42,7562,1411
5349,7,577.61,4043.27,5725,2188
5350,6,962.14,5772.84,4451,4460
5351,5,604.09,3020.45,1155,2477
5352,8,514.66,4117.28,2952,8318
5353,3,665.52,1996.56,6651,3291
5354,6,438.17,2629.02,107,3933
5355,7,485.47,3398.29,440,6543
5356,10,42.29,422.9,1357,4779
5357,8,963.5,7708.0,8499,817
5358,10,727.25,7272.5,6567,6224
5359,9,534.35,4809.15,6467,7197
5360,3,590.87,1772.61,5194,3765
5361,5,680.75,3403.75,2089,7753
5362,2,449.96,899.92,7216,1018
5363,10,150.29,1502.9,1955,1118
5364,5,646.22,3231.1,2416,2477
5365,4,943.27,3773.08,3247,7670
5366,8,374.07,2992.56,9187,3657
5367,10,638.81,6388.1,8749,7793
5368,6,557.86,3347.16,3523,8140
5369,1,358.23,358.23,7243,1166
5370,3,760.34,2281.02,962,8656
5371,4,920.91,3683.64,6712,3768
5372,1,499.29,499.29,5274,263
5373,7,970.62,6794.34,3904,5130
5374,4,774.38,3097.52,4074,2625
5375,4,945.93,3783.72,1126,7785
5376,7,35.13,245.91,3243,2940
5377,6,474.11,2844.66,817,5474
5378,4,693.78,2775.12,4225,1443
5379,3,920.5,2761.5,3987,9559
5380,4,783.48,3133.92,7256,3591
5381,4,954.17,3816.68,585,480
5382,5,546.63,2733.15,4561,272
5383,8,281.67,2253.36,7857,9656
5384,4,491.16,1964.64,2170,7441
5385,7,767.63,5373.41,6281,3757
5386,10,985.16,9851.6,3091,9872
5387,1,800.35,800.35,8181,5201
5388,7,482.81,3379.67,7711,6541
5389,3,821.22,2463.66,3776,1788
5390,10,448.27,4482.7,65,518
5391,2,915.47,1830.94,4629,4218
5392,2,372.22,744.44,5203,4547
5393,8,649.78,5198.24,6599,696
5394,9,126.18,1135.62,6768,6564
5395,5,697.81,3489.05,1574,9618
5396,2,389.88,779.76,4574,6045
5397,7,647.49,4532.43,9094,9874
5398,9,770.86,6937.74,2367,651
5399,6,248.88,1493.28,8435,2716
5400,8,603.11,4824.88,9379,1239
5401,8,766.28,6130.24,1791,3007
5402,2,958.93,1917.86,4912,3600
5403,9,790.96,7118.64,245,6524
5404,6,347.2,2083.2,4417,971
5405,7,64.1,448.7,8587,215
5406,4,764.19,3056.76,5333,5454
5407,6,255.38,1532.28,8049,4911
5408,6,517.7,3106.2,132,5214
5409,8,147.05,1176.4,5594,7154
5410,8,188.42,1507.36,927,6068
5411,8,540.04,4320.32,4422,830
5412,6,313.95,1883.7,3543,9644
5413,5,854.05,4270.25,9712,4720
5414,8,741.64,5933.12,657,496
5415,4,46.91,187.64,2922,334
5416,4,263.32,1053.28,8629,3020
5417,7,599.59,4197.13,3652,9186
5418,5,995.31,4976.55,2919,2937
5419,1,779.4,779.4,520,6372
5420,5,209.81,1049.05,5716,7056
5421,6,887.25,5323.5,2618,1231
5422,8,757.24,6057.92,7122,3004
5423,7,810.53,5673.71,1960,7184
5424,6,118.81,712.86,426,735
5425,9,884.94,7964.46,2604,4254
5426,7,28.47,199.29,4998,407
5427,4,611.18,2444.72,4950,2900
5428,4,952.43,3809.72,5915,1924
5429,8,315.22,2521.76,9185,9912
5430,1,826.72,826.72,6566,6664
5431,6,597.37,3584.22,207,1295
5432,1,479.12,479.12,6093,4624
5433,8,549.96,4399.68,4933,8729
5434,2,719.87,1439.74,9808,8401
5435,4,403.48,1613.92,3987,5613
5436,6,541.54,3249.24,2791,9678
5437,8,838.67,6709.36,2772,5381
5438,1,507.44,507.44,7348,9933
5439,1,355.23,355.23,7232,2443
5440,10,465.83,4658.3,3441,4756
5441,8,549.37,4394.96,4621,9810
5442,5,731.62,3658.1,3448,1172
5443,7,577.56,4042.92,1492,9599
5444,1,472.85,472.85,6571,5985
5445,3,592.63,1777.89,730,5236
5446,4,737.84,2951.36,3596,6279
5447,9,392.31,3530.79,7409,1157
5448,6,211.7,1270.2,4273,2279
5449,10,168.26,1682.6,3391,1191
5450,8,560.84,4486.72,1571,4133
5451,1,668.19,668.19,189,6487
5452,2,581.2,1162.4,4217,8450
5453,3,772.35,2317.05,8313,2902
5454,3,866.47,2599.41,919,5725
5455,9,399.06,3591.54,5013,275
5456,1,302.04,302.04,6957,9989
5457,2,216.72,433.44,8792,3210
5458,3,758.58,2275.74,7265,3556
5459,6,935.89,5615.34,6103,9176
5460,2,926.48,1852.96,330,2262
5461,10,330.51,3305.1,1166,2814
5462,10,89.95,899.5,6263,9875
5463,8,468.95,3751.6,920,5776
5464,4,710.63,2842.52,3873,2650
5465,9,726.65,6539.85,3259,9812
5466,3,383.36,1150.08,7585,3882
5467,7,335.49,2348.43,1952,8952
5468,7,190.36,1332.52,6102,2824
5469,4,243.77,975.08,4912,3615
5470,8,659.88,5279.04,8145,2505
5471,2,118.58,237.16,2333,7776
5472,4,818.21,3272.84,7631,852
5473,2,524.54,1049.08,325,8821
5474,6,987.68,5926.08,5467,8530
5475,9,361.39,3252.51,9127,746
5476,7,666.41,4664.87,7025,774
5477,6,109.42,656.52,602,9755
5478,1,356.24,356.24,5109,7761
5479,6,397.18,2383.08,7581,8925
5480,5,15.63,78.15,7331,8800
5481,8,306.58,2452.64,2827,3016
5482,10,346.14,3461.4,1056,3322
5483,3,874.19,2622.57,1338,8100
5484,5,872.54,4362.7,3820,1695
5485,2,52.41,104.82,1234,6043
5486,3,294.6,883.8,8582,697
5487,8,792.11,6336.88,1679,9986
5488,4,280.05,1120.2,8097,5063
5489,5,855.18,4275.9,4048,3289
5490,3,937.02,2811.06,7379,3948
5491,7,656.18,4593.26,6591,3348
5492,8,915.06,7320.48,2607,2203
5493,10,43.95,439.5,9269,8582
5494,5,696.86,3484.3,2,908
5495,3,431.83,1295.49,4886,3631
5496,5,675.56,3377.8,137,7773
5497,4,708.55,2834.2,1173,7611
5498,1,380.06,380.06,8710,6332
5499,8,757.25,6058.0,4676,9187
5500,2,404.25,808.5,1214,2080
5501,6,449.21,2695.26,40,3363
5502,7,999.81,6998.67,14,5423
5503,3,114.29,342.87,6478,6643
5504,5,665.34,3326.7,3019,1844
5505,10,392.7,3927.0,5167,5910
5506,8,100.78,806.24,282,1287
5507,8,250.7,2005.6,1476,8702
5508,9,805.69,7251.21,8340,8799
5509,2,20.95,41.9,9721,2095
5510,3,335.43,1006.29,9444,2542
5511,4,263.28,1053.12,8062,4917
5512,3,472.48,1417.44,3196,1916
5513,7,783.0,5481.0,6183,410
5514,4,888.56,3554.24,6839,5889
5515,6,505.39,3032.34,9323,1236
5516,9,472.86,4255.74,2742,9883
5517,9,533.27,4799.43,2311,3110
5518,4,632.27,2529.08,8125,7959
5519,9,158.62,1427.58,9956,1856
5520,8,241.72,1933.76,2070,1724
5521,5,372.07,1860.35,6453,4067
5522,8,849.07,6792.56,5034,6760
5523,2,366.23,732.46,6198,145
5524,5,798.02,3990.1,4491,9724
5525,10,707.63,7076.3,2941,3013
5526,3,341.19,1023.57,5923,8509
5527,4,570.35,2281.4,9073,2752
5528,5,40.29,201.45,9859,1632
5529,4,857.11,3428.44,4150,8310
5530,6,754.78,4528.68,2232,1066
5531,4,382.89,1531.56,4400,9595
5532,8,602.89,4823.12,7005,526
5533,10,551.7,5517.0,1515,5927
5534,7,517.63,3623.41,4027,1527
5535,5,294.39,1471.95,2108,2626
5536,4,971.95,3887.8,7899,3153
5537,8,267.41,2139.28,237,6853
5538,4,776.58,3106.32,5695,7424
5539,6,765.13,4590.78,8965,4551
5540,8,277.22,2217.76,4314,2213
5541,2,800.93,1601.86,5612,2059
5542,9,199.78,1798.02,3857,1438
5543,3,95.86,287.58,4556,4087
5544,3,405.1,1215.3,8942,7244
5545,4,367.48,1469.92,9193,2934
5546,8,615.45,4923.6,2171,8967
5547,9,837.56,7538.04,4489,3636
5548,10,348.06,3480.6,2397,6315
5549,7,97.33,681.31,6193,8741
5550,9,784.35,7059.15,5545,4519
5551,3,977.77,2933.31,9102,6741
5552,7,204.78,1433.46,3431,6480
5553,1,200.63,200.63,894,573
5554,3,787.45,2362.35,2291,8747
5555,5,567.67,2838.35,326,6801
5556,5,900.13,4500.65,8171,6054
5557,1,326.93,326.93,5885,8215
5558,1,273.02,273.02,3328,8935
5559,7,66.76,467.32,2023,8003
5560,2,681.17,1362.34,3590,166
5561,3,803.47,2410.41,77,4406
5562,10,201.36,2013.6,6149,1816
5563,6,328.3,1969.8,3236,4166
5564,2,195.45,390.9,4734,980
5565,3,999.09,2997.27,6262,3001
5566,7,492.29,3446.03,8425,7952
5567,5,429.26,2146.3,6487,2618
5568,2,623.25,1246.5,7515,5010
5569,2,333.63,667.26,3716,1978
5570,7,71.81,502.67,7613,8379
5571,1,692.86,692.86,6184,60
5572,1,648.74,648.74,4771,9685
5573,2,89.74,179.48,6383,6121
5574,8,778.61,6228.88,1622,220
5575,4,213.24,852.96,1110,1726
5576,7,62.24,435.68,4803,6987
5577,7,782.05,5474.35,4771,7721
5578,8,204.74,1637.92,8462,7349
5579,1,584.99,584.99,7818,3868
5580,4,256.85,1027.4,5905,5956
5581,1,968.45,968.45,2331,5010
5582,4,154.7,618.8,1783,7035
5583,5,509.25,2546.25,4825,2999
5584,4,850.39,3401.56,604,6381
5585,1,936.5,936.5,4370,5696
5586,3,461.29,1383.87,3624,8842
5587,9,13.57,122.13,9488,8896
5588,10,221.56,2215.6,6740,1581
5589,2,371.76,743.52,9535,6524
5590,2,190.87,381.74,2599,3736
5591,2,499.68,999.36,3913,318
5592,3,660.73,1982.19,6285,7444
5593,5,956.35,4781.75,2000,2607
5594,4,119.98,479.92,27,8206
5595,6,89.14,534.84,3043,8770
5596,4,658.34,2633.36,2021,7256
5597,4,884.41,3537.64,1474,6737
5598,3,894.64,2683.92,4250,2820
5599,3,258.75,776.25,5188,7599
5600,8,792.73,6341.84,1199,1511
5601,3,983.07,2949.21,3485,3641
5602,4,646.41,2585.64,9564,8107
5603,4,935.41,3741.64,6353,9388
5604,9,205.17,1846.53,5066,7331
5605,5,426.52,2132.6,2912,7858
5606,3,313.64,940.92,9992,8110
5607,10,635.71,6357.1,877,2857
5608,9,672.6,6053.4,8330,6352
5609,9,55.63,500.67,6353,7208
5610,8,248.72,1989.76,103,6490
5611,3,466.76,1400.28,1939,2328
5612,1,646.76,646.76,8539,9867
5613,9,694.65,6251.85,9525,8148
5614,6,688.24,4129.44,6096,9268
5615,10,788.42,7884.2,8936,7567
5616,7,544.82,3813.74,1267,5143
5617,2,831.84,1663.68,7765,3246
5618,1,769.31,769.31,4635,1954
5619,4,307.5,1230.0,9715,5845
5620,2,666.39,1332.78,5511,7635
5621,6,836.25,5017.5,7960,2954
5622,10,142.27,1422.7,9843,9095
5623,5,138.46,692.3,7017,3804
5624,3,258.16,774.48,3067,1600
5625,5,646.86,3234.3,3303,8828
5626,2,932.93,1865.86,3537,1523
5627,3,947.72,2843.16,2911,363
5628,4,122.52,490.08,1102,1538
5629,9,414.38,3729.42,4368,4938
5630,10,330.35,3303.5,1800,6844
5631,8,355.75,2846.0,3216,4991
5632,8,499.81,3998.48,9870,3723
5633,5,992.5,4962.5,272,3282
5634,6,295.41,1772.46,1043,3310
5635,1,285.42,285.42,3751,8576
5636,9,15.25,137.25,3542,3978
5637,1,517.11,517.11,9393,3797
5638,10,306.36,3063.6,8027,5806
5639,7,29.48,206.36,4359,2230
5640,10,451.69,4516.9,1513,4034
5641,6,300.53,1803.18,5947,7817
5642,7,314.83,2203.81,8285,7483
5643,4,920.74,3682.96,5105,2587
5644,10,794.82,7948.2,3661,900
5645,5,352.1,1760.5,1630,3904
5646,10,611.93,6119.3,7059,1036
5647,6,10.62,63.72,4508,1067
5648,1,415.89,415.89,1049,9497
5649,8,129.07,1032.56,4422,7133
5650,4,18.54,74.16,1489,9923
5651,8,57.49,459.92,9639,2516
5652,4,338.71,1354.84,8665,9420
5653,3,818.29,2454.87,1311,2173
5654,1,628.54,628.54,8744,8732
5655,6,626.94,3761.64,9718,4015
5656,7,271.61,1901.27,8395,9580
5657,1,946.34,946.34,55,7397
5658,2,439.39,878.78,620,6849
5659,3,13.45,40.35,7459,5105
5660,9,112.55,1012.95,8680,6759
5661,10,401.02,4010.2,2440,1582
5662,9,31.08,279.72,7069,549
5663,10,198.03,1980.3,4041,7709
5664,9,829.22,7462.98,448,7999
5665,1,536.47,536.47,8983,4196
5666,10,976.51,9765.1,9602,4977
5667,5,202.39,1011.95,7237,1820
5668,2,919.54,1839.08,2037,9203
5669,7,967.64,6773.48,9679,7525
5670,10,82.39,823.9,8388,5074
5671,2,652.05,1304.1,9761,6267
5672,3,66.19,198.57,3494,8615
5673,2,218.54,437.08,9352,6369
5674,6,535.95,3215.7,3709,3443
5675,4,203.34,813.36,8768,4506
5676,2,222.3,444.6,8583,515
5677,9,527.97,4751.73,7070,4675
5678,9,130.35,1173.15,8101,6163
5679,10,527.87,5278.7,9183,3996
5680,4,950.82,3803.28,2565,9057
5681,4,357.78,1431.12,5742,1684
5682,3,210.07,630.21,152,1910
5683,5,823.97,4119.85,2625,5115
5684,1,297.8,297.8,1135,5866
5685,9,745.67,6711.03,6510,5208
5686,9,191.78,1726.02,2426,4802
5687,7,381.89,2673.23,6794,9356
5688,10,537.02,5370.2,2121,8983
5689,4,654.34,2617.36,3503,7670
5690,8,55.85,446.8,154,1010
5691,1,782.15,782.15,2756,5662
5692,1,443.49,443.49,8681,5429
5693,3,890.89,2672.67,6068,4182
5694,2,312.62,625.24,9912,5415
5695,4,436.86,1747.44,2797,3106
5696,6,751.82,4510.92,3605,3545
5697,4,411.75,1647.0,2103,590
5698,9,846.8,7621.2,2494,2836
5699,10,971.1,9711.0,8218,6794
5700,1,41.84,41.84,2907,4793
5701,4,453.37,1813.48,5619,9250
5702,4,244.3,977.2,9130,5440
5703,6,606.11,3636.66,7969,5699
5704,7,107.28,750.96,5805,46
5705,7,572.83,4009.81,2477,6944
5706,6,850.23,5101.38,6163,6765
5707,8,883.36,7066.88,3598,9998
5708,3,440.01,1320.03,5819,4332
5709,10,369.03,3690.3,780,3583
5710,6,397.72,2386.32,3698,4417
5711,3,594.44,1783.32,5593,9806
5712,9,822.96,7406.64,5978,130
5713,2,22.72,45.44,5842,1220
5714,7,510.4,3572.8,1000,4136
5715,4,379.82,1519.28,9554,8666
5716,10,236.66,2366.6,1997,8677
