"id_produto","nome","descricao","preco","estoque","categoria"
7801,Produto_5637,Descrição do Produto_5637,764.86,1,"5"
7802,Produto_3202,Descrição do Produto_3202,448.63,84,"8"
7803,Produto_9624,Descrição do Produto_9624,684.08,78,"6"
7804,Produto_9734,Descrição do Produto_9734,164.08,83,"2"
7805,Produto_3132,Descrição do Produto_3132,913.94,46,"7"
7806,Produto_6025,Descrição do Produto_6025,248.13,93,"1"
7807,Produto_3694,Descrição do Produto_3694,40.14,91,"3"
7808,Produto_7402,Descrição do Produto_7402,841.86,75,"2"
7809,Produto_2762,Descrição do Produto_2762,46.46,68,"7"
7810,Produto_2567,Descrição do Produto_2567,300.94,82,"2"
7811,Produto_8167,Descrição do Produto_8167,388.36,69,"4"
7812,Produto_803,Descrição do Produto_803,73.02,63,"8"
7813,Produto_3268,Descrição do Produto_3268,186.52,24,"2"
7814,Produto_3997,Descrição do Produto_3997,180.16,41,"9"
7815,Produto_117,Descrição do Produto_117,826.28,58,"7"
7816,Produto_3744,Descrição do Produto_3744,945.04,20,"1"
7817,Produto_3775,Descrição do Produto_3775,120.24,23,"3"
7818,Produto_2393,Descrição do Produto_2393,494.85,76,"1"
7819,Produto_5729,Descrição do Produto_5729,38.94,75,"3"
7820,Produto_8984,Descrição do Produto_8984,154.68,16,"10"
7821,Produto_8075,Descrição do Produto_8075,987.65,59,"3"
7822,Produto_335,Descrição do Produto_335,431.54,76,"8"
7823,Produto_3490,Descrição do Produto_3490,294.92,86,"3"
7824,Produto_2370,Descrição do Produto_2370,654.10,6,"10"
7825,Produto_4859,Descrição do Produto_4859,892.58,88,"7"
7826,Produto_1670,Descrição do Produto_1670,345.64,83,"9"
7827,Produto_8666,Descrição do Produto_8666,998.89,43,"7"
7828,Produto_9339,Descrição do Produto_9339,692.40,35,"2"
7829,Produto_2627,Descrição do Produto_2627,620.10,18,"4"
7830,Produto_2085,Descrição do Produto_2085,531.40,26,"8"
7831,Produto_4938,Descrição do Produto_4938,812.93,38,"9"
7832,Produto_5563,Descrição do Produto_5563,526.51,33,"5"
7833,Produto_7179,Descrição do Produto_7179,145.19,42,"10"
7834,Produto_8499,Descrição do Produto_8499,539.74,4,"10"
7835,Produto_573,Descrição do Produto_573,409.47,64,"2"
7836,Produto_2172,Descrição do Produto_2172,53.51,76,"10"
7837,Produto_2435,Descrição do Produto_2435,482.34,11,"1"
7838,Produto_8382,Descrição do Produto_8382,72.84,39,"6"
7839,Produto_8894,Descrição do Produto_8894,491.88,56,"8"
7840,Produto_5242,Descrição do Produto_5242,793.30,57,"10"
7841,Produto_7964,Descrição do Produto_7964,599.55,87,"7"
7842,Produto_8372,Descrição do Produto_8372,350.18,90,"3"
7843,Produto_8486,Descrição do Produto_8486,812.26,43,"5"
7844,Produto_1943,Descrição do Produto_1943,438.80,44,"3"
7845,Produto_3719,Descrição do Produto_3719,774.88,40,"2"
7846,Produto_8513,Descrição do Produto_8513,343.66,46,"1"
7847,Produto_9041,Descrição do Produto_9041,924.26,35,"8"
7848,Produto_755,Descrição do Produto_755,314.25,99,"1"
7849,Produto_7484,Descrição do Produto_7484,746.58,43,"7"
7850,Produto_1394,Descrição do Produto_1394,238.84,52,"5"
7851,Produto_252,Descrição do Produto_252,648.44,3,"7"
7852,Produto_8130,Descrição do Produto_8130,550.42,34,"8"
7853,Produto_5915,Descrição do Produto_5915,594.78,46,"3"
7854,Produto_4126,Descrição do Produto_4126,783.97,41,"6"
7855,Produto_7832,Descrição do Produto_7832,804.73,31,"6"
7856,Produto_6468,Descrição do Produto_6468,900.21,7,"2"
7857,Produto_4901,Descrição do Produto_4901,830.59,82,"8"
7858,Produto_6467,Descrição do Produto_6467,850.28,55,"6"
7859,Produto_6411,Descrição do Produto_6411,697.53,11,"8"
7860,Produto_1033,Descrição do Produto_1033,306.10,73,"5"
7861,Produto_1484,Descrição do Produto_1484,734.52,4,"5"
7862,Produto_9033,Descrição do Produto_9033,931.06,36,"4"
7863,Produto_8055,Descrição do Produto_8055,884.08,24,"10"
7864,Produto_5567,Descrição do Produto_5567,757.06,67,"6"
7865,Produto_1136,Descrição do Produto_1136,710.86,22,"9"
7866,Produto_4256,Descrição do Produto_4256,66.79,35,"10"
7867,Produto_251,Descrição do Produto_251,437.55,46,"4"
7868,Produto_4461,Descrição do Produto_4461,75.48,76,"5"
7869,Produto_2917,Descrição do Produto_2917,152.72,71,"8"
7870,Produto_551,Descrição do Produto_551,318.26,50,"2"
7871,Produto_817,Descrição do Produto_817,456.57,78,"6"
7872,Produto_2473,Descrição do Produto_2473,962.68,10,"3"
7873,Produto_4801,Descrição do Produto_4801,262.31,25,"5"
7874,Produto_7993,Descrição do Produto_7993,248.23,13,"7"
7875,Produto_2637,Descrição do Produto_2637,256.96,57,"7"
7876,Produto_7996,Descrição do Produto_7996,485.99,32,"3"
7877,Produto_5842,Descrição do Produto_5842,728.19,18,"7"
7878,Produto_5564,Descrição do Produto_5564,460.31,9,"6"
7879,Produto_918,Descrição do Produto_918,632.02,8,"6"
7880,Produto_9602,Descrição do Produto_9602,423.58,17,"9"
7881,Produto_1565,Descrição do Produto_1565,933.38,15,"9"
7882,Produto_8029,Descrição do Produto_8029,62.56,92,"10"
7883,Produto_7557,Descrição do Produto_7557,99.23,96,"1"
7884,Produto_5393,Descrição do Produto_5393,384.41,39,"9"
7885,Produto_7487,Descrição do Produto_7487,586.14,52,"6"
7886,Produto_8835,Descrição do Produto_8835,221.77,97,"5"
7887,Produto_7465,Descrição do Produto_7465,918.61,32,"9"
7888,Produto_9406,Descrição do Produto_9406,118.62,79,"1"
7889,Produto_8923,Descrição do Produto_8923,690.20,63,"4"
7890,Produto_5442,Descrição do Produto_5442,404.28,63,"6"
7891,Produto_3275,Descrição do Produto_3275,635.14,2,"9"
7892,Produto_4340,Descrição do Produto_4340,414.14,81,"7"
7893,Produto_5227,Descrição do Produto_5227,315.22,93,"9"
7894,Produto_9211,Descrição do Produto_9211,540.51,60,"4"
7895,Produto_5291,Descrição do Produto_5291,28.67,55,"1"
7896,Produto_267,Descrição do Produto_267,655.58,38,"10"
7897,Produto_988,Descrição do Produto_988,797.45,9,"4"
7898,Produto_2520,Descrição do Produto_2520,145.91,67,"7"
7899,Produto_78,Descrição do Produto_78,142.19,96,"4"
7900,Produto_6228,Descrição do Produto_6228,896.33,22,"1"
7901,Produto_8867,Descrição do Produto_8867,747.97,91,"3"
7902,Produto_7886,Descrição do Produto_7886,984.89,17,"4"
7903,Produto_5828,Descrição do Produto_5828,256.58,31,"9"
7904,Produto_4550,Descrição do Produto_4550,402.16,46,"7"
7905,Produto_5899,Descrição do Produto_5899,615.49,43,"4"
7906,Produto_2248,Descrição do Produto_2248,602.21,32,"4"
7907,Produto_4550,Descrição do Produto_4550,959.30,74,"7"
7908,Produto_5095,Descrição do Produto_5095,974.22,95,"7"
7909,Produto_104,Descrição do Produto_104,589.68,1,"6"
7910,Produto_4719,Descrição do Produto_4719,220.11,52,"2"
7911,Produto_6893,Descrição do Produto_6893,118.88,92,"2"
7912,Produto_5449,Descrição do Produto_5449,801.98,43,"7"
7913,Produto_2088,Descrição do Produto_2088,18.94,25,"3"
7914,Produto_3172,Descrição do Produto_3172,355.82,100,"7"
7915,Produto_3200,Descrição do Produto_3200,490.86,4,"10"
7916,Produto_48,Descrição do Produto_48,436.84,28,"3"
7917,Produto_5899,Descrição do Produto_5899,196.04,82,"5"
7918,Produto_7789,Descrição do Produto_7789,365.01,34,"6"
7919,Produto_8196,Descrição do Produto_8196,931.95,31,"9"
7920,Produto_4479,Descrição do Produto_4479,460.02,24,"5"
7921,Produto_8376,Descrição do Produto_8376,820.18,66,"4"
7922,Produto_7106,Descrição do Produto_7106,950.69,6,"9"
7923,Produto_8520,Descrição do Produto_8520,521.76,97,"6"
7924,Produto_4989,Descrição do Produto_4989,234.22,82,"9"
7925,Produto_1066,Descrição do Produto_1066,515.68,3,"4"
7926,Produto_7378,Descrição do Produto_7378,466.66,76,"5"
7927,Produto_8310,Descrição do Produto_8310,249.52,12,"2"
7928,Produto_9152,Descrição do Produto_9152,606.89,73,"9"
7929,Produto_443,Descrição do Produto_443,265.12,9,"8"
7930,Produto_4876,Descrição do Produto_4876,67.91,11,"7"
7931,Produto_1300,Descrição do Produto_1300,243.13,50,"7"
7932,Produto_6298,Descrição do Produto_6298,982.86,52,"4"
7933,Produto_7499,Descrição do Produto_7499,698.39,71,"10"
7934,Produto_3092,Descrição do Produto_3092,109.58,87,"7"
7935,Produto_1322,Descrição do Produto_1322,832.85,23,"4"
7936,Produto_9855,Descrição do Produto_9855,803.62,28,"8"
7937,Produto_871,Descrição do Produto_871,449.19,99,"9"
7938,Produto_7081,Descrição do Produto_7081,456.95,82,"6"
7939,Produto_3496,Descrição do Produto_3496,924.35,37,"4"
7940,Produto_3063,Descrição do Produto_3063,127.54,34,"7"
7941,Produto_8443,Descrição do Produto_8443,513.82,53,"10"
7942,Produto_7952,Descrição do Produto_7952,798.67,100,"4"
7943,Produto_7873,Descrição do Produto_7873,166.44,10,"2"
7944,Produto_1450,Descrição do Produto_1450,259.13,53,"8"
7945,Produto_5593,Descrição do Produto_5593,589.45,69,"7"
7946,Produto_8841,Descrição do Produto_8841,603.50,58,"4"
7947,Produto_3566,Descrição do Produto_3566,159.37,13,"2"
7948,Produto_2811,Descrição do Produto_2811,628.81,20,"5"
7949,Produto_3893,Descrição do Produto_3893,288.91,33,"9"
7950,Produto_8451,Descrição do Produto_8451,205.53,27,"8"
7951,Produto_7268,Descrição do Produto_7268,646.87,85,"7"
7952,Produto_8419,Descrição do Produto_8419,641.38,83,"8"
7953,Produto_6077,Descrição do Produto_6077,60.61,53,"1"
7954,Produto_3429,Descrição do Produto_3429,875.89,8,"3"
7955,Produto_8658,Descrição do Produto_8658,191.27,46,"1"
7956,Produto_6121,Descrição do Produto_6121,727.84,73,"8"
7957,Produto_4972,Descrição do Produto_4972,607.17,42,"2"
7958,Produto_3137,Descrição do Produto_3137,302.82,58,"10"
7959,Produto_5357,Descrição do Produto_5357,144.90,13,"3"
7960,Produto_6868,Descrição do Produto_6868,827.33,21,"9"
7961,Produto_7907,Descrição do Produto_7907,62.51,48,"10"
7962,Produto_861,Descrição do Produto_861,102.50,74,"8"
7963,Produto_5300,Descrição do Produto_5300,522.14,94,"8"
7964,Produto_4333,Descrição do Produto_4333,495.72,58,"3"
7965,Produto_7018,Descrição do Produto_7018,175.61,88,"8"
7966,Produto_5779,Descrição do Produto_5779,226.44,71,"3"
7967,Produto_5330,Descrição do Produto_5330,563.43,32,"4"
7968,Produto_5115,Descrição do Produto_5115,237.20,1,"2"
7969,Produto_9933,Descrição do Produto_9933,253.39,22,"5"
7970,Produto_3679,Descrição do Produto_3679,19.77,34,"2"
7971,Produto_1300,Descrição do Produto_1300,14.70,58,"2"
7972,Produto_8534,Descrição do Produto_8534,826.01,91,"6"
7973,Produto_6190,Descrição do Produto_6190,106.52,2,"2"
7974,Produto_238,Descrição do Produto_238,741.08,67,"5"
7975,Produto_5665,Descrição do Produto_5665,570.61,41,"2"
7976,Produto_5260,Descrição do Produto_5260,765.98,87,"5"
7977,Produto_5267,Descrição do Produto_5267,932.68,80,"2"
7978,Produto_6268,Descrição do Produto_6268,465.94,56,"4"
7979,Produto_1932,Descrição do Produto_1932,394.52,88,"8"
7980,Produto_3285,Descrição do Produto_3285,555.80,70,"1"
7981,Produto_744,Descrição do Produto_744,231.68,54,"10"
7982,Produto_8116,Descrição do Produto_8116,346.22,79,"10"
7983,Produto_445,Descrição do Produto_445,261.03,91,"6"
7984,Produto_1740,Descrição do Produto_1740,365.74,30,"10"
7985,Produto_5125,Descrição do Produto_5125,578.35,68,"10"
7986,Produto_2199,Descrição do Produto_2199,210.28,7,"7"
7987,Produto_4286,Descrição do Produto_4286,432.31,39,"4"
7988,Produto_1726,Descrição do Produto_1726,967.27,61,"7"
7989,Produto_3333,Descrição do Produto_3333,390.20,56,"7"
7990,Produto_3104,Descrição do Produto_3104,951.95,47,"6"
7991,Produto_8736,Descrição do Produto_8736,804.60,15,"8"
7992,Produto_5342,Descrição do Produto_5342,629.32,52,"2"
7993,Produto_3679,Descrição do Produto_3679,994.09,79,"2"
7994,Produto_4994,Descrição do Produto_4994,438.69,88,"10"
7995,Produto_9485,Descrição do Produto_9485,715.94,18,"7"
7996,Produto_7628,Descrição do Produto_7628,874.27,9,"10"
7997,Produto_717,Descrição do Produto_717,782.43,34,"9"
7998,Produto_7734,Descrição do Produto_7734,259.74,54,"4"
7999,Produto_3435,Descrição do Produto_3435,483.77,73,"9"
8000,Produto_4620,Descrição do Produto_4620,780.30,75,"9"
8001,Produto_2519,Descrição do Produto_2519,650.69,43,"2"
8002,Produto_8107,Descrição do Produto_8107,369.43,90,"10"
8003,Produto_9859,Descrição do Produto_9859,835.47,79,"5"
8004,Produto_9607,Descrição do Produto_9607,797.93,87,"3"
8005,Produto_8677,Descrição do Produto_8677,255.78,1,"5"
8006,Produto_5643,Descrição do Produto_5643,651.29,43,"2"
8007,Produto_7014,Descrição do Produto_7014,761.38,84,"10"
8008,Produto_1517,Descrição do Produto_1517,824.70,16,"2"
8009,Produto_7231,Descrição do Produto_7231,604.82,89,"8"
8010,Produto_8510,Descrição do Produto_8510,949.11,75,"7"
8011,Produto_3438,Descrição do Produto_3438,782.75,83,"8"
8012,Produto_1394,Descrição do Produto_1394,127.60,14,"1"
8013,Produto_994,Descrição do Produto_994,60.00,16,"1"
8014,Produto_5098,Descrição do Produto_5098,974.42,9,"10"
8015,Produto_9608,Descrição do Produto_9608,327.42,87,"9"
8016,Produto_6213,Descrição do Produto_6213,129.68,43,"2"
8017,Produto_8313,Descrição do Produto_8313,788.46,55,"1"
8018,Produto_580,Descrição do Produto_580,469.19,57,"4"
8019,Produto_4875,Descrição do Produto_4875,584.44,2,"3"
8020,Produto_9881,Descrição do Produto_9881,780.70,27,"10"
8021,Produto_6230,Descrição do Produto_6230,699.92,77,"4"
8022,Produto_9612,Descrição do Produto_9612,282.53,65,"7"
8023,Produto_6397,Descrição do Produto_6397,949.58,11,"7"
8024,Produto_1785,Descrição do Produto_1785,398.89,58,"8"
8025,Produto_3232,Descrição do Produto_3232,575.11,63,"1"
8026,Produto_6247,Descrição do Produto_6247,426.76,35,"5"
8027,Produto_3171,Descrição do Produto_3171,261.91,65,"3"
8028,Produto_4279,Descrição do Produto_4279,408.95,31,"6"
8029,Produto_7580,Descrição do Produto_7580,101.28,29,"10"
8030,Produto_4393,Descrição do Produto_4393,653.70,15,"8"
8031,Produto_9610,Descrição do Produto_9610,159.93,74,"3"
8032,Produto_8707,Descrição do Produto_8707,935.17,19,"3"
8033,Produto_4425,Descrição do Produto_4425,49.24,57,"3"
8034,Produto_2336,Descrição do Produto_2336,144.32,100,"6"
8035,Produto_6388,Descrição do Produto_6388,500.34,87,"5"
8036,Produto_2522,Descrição do Produto_2522,882.85,29,"7"
8037,Produto_7843,Descrição do Produto_7843,140.83,7,"9"
8038,Produto_3056,Descrição do Produto_3056,804.74,93,"9"
8039,Produto_3064,Descrição do Produto_3064,198.90,35,"2"
8040,Produto_5060,Descrição do Produto_5060,476.81,96,"4"
8041,Produto_4924,Descrição do Produto_4924,752.34,52,"6"
8042,Produto_2903,Descrição do Produto_2903,235.28,70,"7"
8043,Produto_8449,Descrição do Produto_8449,406.35,69,"6"
8044,Produto_9500,Descrição do Produto_9500,722.21,59,"4"
8045,Produto_3245,Descrição do Produto_3245,412.75,84,"10"
8046,Produto_5659,Descrição do Produto_5659,67.72,58,"5"
8047,Produto_8418,Descrição do Produto_8418,307.01,45,"10"
8048,Produto_5875,Descrição do Produto_5875,794.36,74,"4"
8049,Produto_9472,Descrição do Produto_9472,901.62,55,"7"
8050,Produto_4056,Descrição do Produto_4056,225.40,11,"4"
8051,Produto_4892,Descrição do Produto_4892,98.78,94,"7"
8052,Produto_5967,Descrição do Produto_5967,933.58,83,"9"
8053,Produto_5601,Descrição do Produto_5601,899.69,57,"5"
8054,Produto_8598,Descrição do Produto_8598,779.55,98,"8"
8055,Produto_2579,Descrição do Produto_2579,343.91,72,"6"
8056,Produto_6381,Descrição do Produto_6381,694.41,94,"1"
8057,Produto_472,Descrição do Produto_472,456.40,33,"5"
8058,Produto_4591,Descrição do Produto_4591,277.04,63,"8"
8059,Produto_7278,Descrição do Produto_7278,929.01,22,"1"
8060,Produto_1664,Descrição do Produto_1664,16.17,18,"8"
8061,Produto_4308,Descrição do Produto_4308,296.91,38,"1"
8062,Produto_1509,Descrição do Produto_1509,533.95,59,"7"
8063,Produto_9438,Descrição do Produto_9438,851.98,60,"9"
8064,Produto_3860,Descrição do Produto_3860,363.04,24,"10"
8065,Produto_8453,Descrição do Produto_8453,356.86,58,"1"
8066,Produto_5170,Descrição do Produto_5170,581.68,16,"1"
8067,Produto_3059,Descrição do Produto_3059,66.87,19,"10"
8068,Produto_6470,Descrição do Produto_6470,277.06,52,"5"
8069,Produto_8365,Descrição do Produto_8365,301.04,88,"10"
8070,Produto_6957,Descrição do Produto_6957,286.52,14,"10"
8071,Produto_9102,Descrição do Produto_9102,749.84,41,"9"
8072,Produto_7623,Descrição do Produto_7623,762.36,67,"7"
8073,Produto_1647,Descrição do Produto_1647,838.29,98,"8"
8074,Produto_6977,Descrição do Produto_6977,395.07,55,"7"
8075,Produto_2965,Descrição do Produto_2965,753.50,14,"9"
8076,Produto_5774,Descrição do Produto_5774,472.35,10,"5"
8077,Produto_3202,Descrição do Produto_3202,920.58,34,"10"
8078,Produto_9831,Descrição do Produto_9831,548.46,41,"9"
8079,Produto_519,Descrição do Produto_519,903.42,12,"7"
8080,Produto_9327,Descrição do Produto_9327,196.63,7,"3"
8081,Produto_6967,Descrição do Produto_6967,37.62,92,"10"
8082,Produto_381,Descrição do Produto_381,368.04,62,"1"
8083,Produto_9938,Descrição do Produto_9938,40.43,94,"9"
8084,Produto_8553,Descrição do Produto_8553,985.03,82,"6"
8085,Produto_1628,Descrição do Produto_1628,602.18,85,"10"
8086,Produto_6150,Descrição do Produto_6150,805.35,15,"7"
8087,Produto_1056,Descrição do Produto_1056,69.06,82,"5"
8088,Produto_3300,Descrição do Produto_3300,543.77,77,"3"
8089,Produto_6896,Descrição do Produto_6896,225.74,87,"4"
8090,Produto_6555,Descrição do Produto_6555,274.13,78,"5"
8091,Produto_8001,Descrição do Produto_8001,918.95,96,"5"
8092,Produto_8076,Descrição do Produto_8076,60.99,80,"1"
8093,Produto_4857,Descrição do Produto_4857,237.25,37,"3"
8094,Produto_9654,Descrição do Produto_9654,217.53,23,"7"
8095,Produto_577,Descrição do Produto_577,511.06,52,"2"
8096,Produto_2550,Descrição do Produto_2550,243.13,50,"4"
8097,Produto_381,Descrição do Produto_381,549.99,22,"3"
8098,Produto_2719,Descrição do Produto_2719,465.47,37,"8"
8099,Produto_2001,Descrição do Produto_2001,63.97,42,"2"
8100,Produto_9172,Descrição do Produto_9172,230.51,12,"2"
8101,Produto_8643,Descrição do Produto_8643,217.81,94,"1"
8102,Produto_9778,Descrição do Produto_9778,690.03,12,"7"
8103,Produto_5185,Descrição do Produto_5185,317.65,44,"10"
8104,Produto_5778,Descrição do Produto_5778,54.24,27,"8"
8105,Produto_1532,Descrição do Produto_1532,613.11,43,"3"
8106,Produto_8727,Descrição do Produto_8727,203.01,14,"6"
8107,Produto_5465,Descrição do Produto_5465,537.85,12,"2"
8108,Produto_3946,Descrição do Produto_3946,934.45,70,"10"
8109,Produto_1302,Descrição do Produto_1302,508.26,78,"1"
8110,Produto_1681,Descrição do Produto_1681,68.65,23,"8"
8111,Produto_407,Descrição do Produto_407,73.87,79,"9"
8112,Produto_8401,Descrição do Produto_8401,320.42,6,"9"
8113,Produto_3689,Descrição do Produto_3689,25.29,78,"4"
8114,Produto_8808,Descrição do Produto_8808,951.71,77,"1"
8115,Produto_3793,Descrição do Produto_3793,58.68,70,"6"
8116,Produto_2605,Descrição do Produto_2605,639.66,99,"2"
8117,Produto_4274,Descrição do Produto_4274,871.51,83,"10"
8118,Produto_4028,Descrição do Produto_4028,237.04,19,"7"
8119,Produto_1944,Descrição do Produto_1944,546.29,6,"5"
8120,Produto_5033,Descrição do Produto_5033,56.45,51,"8"
8121,Produto_5351,Descrição do Produto_5351,638.95,80,"4"
8122,Produto_6115,Descrição do Produto_6115,362.00,15,"9"
8123,Produto_1477,Descrição do Produto_1477,255.46,1,"10"
8124,Produto_7968,Descrição do Produto_7968,832.38,20,"8"
8125,Produto_2049,Descrição do Produto_2049,702.82,4,"1"
8126,Produto_1272,Descrição do Produto_1272,249.41,2,"6"
8127,Produto_7216,Descrição do Produto_7216,117.20,47,"4"
8128,Produto_3725,Descrição do Produto_3725,71.41,47,"7"
8129,Produto_6060,Descrição do Produto_6060,210.85,10,"9"
8130,Produto_9769,Descrição do Produto_9769,570.96,19,"4"
8131,Produto_7218,Descrição do Produto_7218,591.33,65,"6"
8132,Produto_4170,Descrição do Produto_4170,373.09,56,"6"
8133,Produto_7891,Descrição do Produto_7891,84.87,80,"8"
8134,Produto_9813,Descrição do Produto_9813,644.29,86,"10"
8135,Produto_487,Descrição do Produto_487,473.81,38,"10"
8136,Produto_8247,Descrição do Produto_8247,64.37,69,"2"
8137,Produto_6702,Descrição do Produto_6702,246.29,5,"5"
8138,Produto_1540,Descrição do Produto_1540,377.18,95,"1"
8139,Produto_5257,Descrição do Produto_5257,669.62,10,"6"
8140,Produto_1873,Descrição do Produto_1873,378.05,86,"3"
8141,Produto_4331,Descrição do Produto_4331,908.97,98,"10"
8142,Produto_9317,Descrição do Produto_9317,517.41,83,"5"
8143,Produto_4842,Descrição do Produto_4842,195.83,59,"5"
8144,Produto_8719,Descrição do Produto_8719,92.89,60,"1"
8145,Produto_7089,Descrição do Produto_7089,787.52,6,"4"
8146,Produto_297,Descrição do Produto_297,439.42,43,"5"
8147,Produto_987,Descrição do Produto_987,305.66,5,"2"
8148,Produto_7886,Descrição do Produto_7886,282.91,52,"5"
8149,Produto_1212,Descrição do Produto_1212,784.57,49,"5"
8150,Produto_4300,Descrição do Produto_4300,977.13,9,"8"
8151,Produto_6847,Descrição do Produto_6847,618.56,61,"5"
8152,Produto_5365,Descrição do Produto_5365,389.45,82,"3"
8153,Produto_3030,Descrição do Produto_3030,862.00,67,"5"
8154,Produto_8552,Descrição do Produto_8552,404.64,63,"4"
8155,Produto_4064,Descrição do Produto_4064,184.03,98,"2"
8156,Produto_2017,Descrição do Produto_2017,692.35,22,"10"
8157,Produto_7553,Descrição do Produto_7553,669.08,44,"8"
8158,Produto_3278,Descrição do Produto_3278,524.51,70,"5"
8159,Produto_4448,Descrição do Produto_4448,664.05,50,"9"
8160,Produto_3373,Descrição do Produto_3373,515.32,67,"1"
8161,Produto_2932,Descrição do Produto_2932,14.41,83,"2"
8162,Produto_4878,Descrição do Produto_4878,367.55,5,"5"
8163,Produto_4260,Descrição do Produto_4260,716.82,58,"2"
8164,Produto_3999,Descrição do Produto_3999,597.50,86,"9"
8165,Produto_9593,Descrição do Produto_9593,411.86,28,"4"
8166,Produto_1816,Descrição do Produto_1816,362.76,78,"6"
8167,Produto_183,Descrição do Produto_183,23.52,91,"8"
8168,Produto_5807,Descrição do Produto_5807,300.11,65,"2"
8169,Produto_2757,Descrição do Produto_2757,279.97,80,"9"
8170,Produto_5720,Descrição do Produto_5720,644.90,52,"9"
8171,Produto_6522,Descrição do Produto_6522,381.26,20,"3"
8172,Produto_6195,Descrição do Produto_6195,193.70,77,"6"
8173,Produto_1732,Descrição do Produto_1732,110.82,6,"4"
8174,Produto_8511,Descrição do Produto_8511,603.58,30,"8"
8175,Produto_3640,Descrição do Produto_3640,775.47,51,"5"
8176,Produto_9020,Descrição do Produto_9020,691.87,69,"9"
8177,Produto_9145,Descrição do Produto_9145,184.47,91,"7"
8178,Produto_2423,Descrição do Produto_2423,327.93,19,"5"
8179,Produto_2557,Descrição do Produto_2557,576.59,2,"9"
8180,Produto_39,Descrição do Produto_39,729.13,54,"5"
8181,Produto_1868,Descrição do Produto_1868,959.03,27,"5"
8182,Produto_6896,Descrição do Produto_6896,31.42,18,"10"
8183,Produto_7919,Descrição do Produto_7919,68.38,87,"3"
8184,Produto_511,Descrição do Produto_511,166.02,20,"2"
8185,Produto_5710,Descrição do Produto_5710,756.54,41,"9"
8186,Produto_5587,Descrição do Produto_5587,297.65,93,"4"
8187,Produto_6200,Descrição do Produto_6200,222.18,18,"2"
8188,Produto_4088,Descrição do Produto_4088,358.92,33,"5"
8189,Produto_3190,Descrição do Produto_3190,821.55,20,"9"
8190,Produto_3043,Descrição do Produto_3043,711.92,93,"5"
8191,Produto_9891,Descrição do Produto_9891,347.68,26,"4"
8192,Produto_2994,Descrição do Produto_2994,604.51,14,"1"
8193,Produto_2835,Descrição do Produto_2835,183.26,71,"9"
8194,Produto_5160,Descrição do Produto_5160,904.00,2,"8"
8195,Produto_5714,Descrição do Produto_5714,208.86,47,"4"
8196,Produto_7805,Descrição do Produto_7805,440.88,24,"6"
8197,Produto_5171,Descrição do Produto_5171,256.00,5,"9"
8198,Produto_1830,Descrição do Produto_1830,112.72,4,"3"
8199,Produto_5144,Descrição do Produto_5144,371.73,37,"8"
8200,Produto_7010,Descrição do Produto_7010,439.89,18,"8"
8201,Produto_4342,Descrição do Produto_4342,36.32,50,"4"
8202,Produto_8626,Descrição do Produto_8626,637.91,29,"3"
8203,Produto_5632,Descrição do Produto_5632,256.67,58,"8"
8204,Produto_3387,Descrição do Produto_3387,496.08,76,"5"
8205,Produto_6576,Descrição do Produto_6576,537.81,59,"10"
8206,Produto_1410,Descrição do Produto_1410,57.96,61,"8"
8207,Produto_9071,Descrição do Produto_9071,732.49,46,"3"
8208,Produto_9619,Descrição do Produto_9619,345.03,9,"2"
8209,Produto_4260,Descrição do Produto_4260,729.83,15,"9"
8210,Produto_6949,Descrição do Produto_6949,693.03,25,"4"
8211,Produto_4138,Descrição do Produto_4138,907.07,28,"7"
8212,Produto_9053,Descrição do Produto_9053,674.41,91,"9"
8213,Produto_1999,Descrição do Produto_1999,41.48,42,"9"
8214,Produto_3532,Descrição do Produto_3532,837.68,19,"5"
8215,Produto_8128,Descrição do Produto_8128,744.05,12,"10"
8216,Produto_2229,Descrição do Produto_2229,273.98,27,"10"
8217,Produto_6381,Descrição do Produto_6381,533.93,43,"8"
8218,Produto_9025,Descrição do Produto_9025,18.17,30,"2"
8219,Produto_2264,Descrição do Produto_2264,188.66,56,"1"
8220,Produto_1312,Descrição do Produto_1312,56.10,33,"7"
8221,Produto_4057,Descrição do Produto_4057,108.51,91,"6"
8222,Produto_8517,Descrição do Produto_8517,94.85,59,"7"
8223,Produto_2072,Descrição do Produto_2072,703.28,37,"1"
8224,Produto_6362,Descrição do Produto_6362,473.92,8,"6"
8225,Produto_9786,Descrição do Produto_9786,353.23,23,"3"
8226,Produto_3262,Descrição do Produto_3262,994.73,67,"4"
8227,Produto_6471,Descrição do Produto_6471,811.01,84,"2"
8228,Produto_5078,Descrição do Produto_5078,27.07,81,"9"
8229,Produto_957,Descrição do Produto_957,863.85,51,"7"
8230,Produto_7578,Descrição do Produto_7578,99.83,48,"6"
8231,Produto_4610,Descrição do Produto_4610,37.00,94,"4"
8232,Produto_9861,Descrição do Produto_9861,124.73,62,"8"
8233,Produto_8688,Descrição do Produto_8688,736.75,94,"5"
8234,Produto_8689,Descrição do Produto_8689,695.93,40,"3"
8235,Produto_6952,Descrição do Produto_6952,692.38,85,"6"
8236,Produto_1885,Descrição do Produto_1885,906.37,30,"4"
8237,Produto_208,Descrição do Produto_208,166.90,9,"6"
8238,Produto_9409,Descrição do Produto_9409,492.78,85,"2"
8239,Produto_8637,Descrição do Produto_8637,217.30,22,"8"
